X;Y
-10.99999;2.28E-06
-10.99778978;2.28E-06
-10.99558956;2.28E-06
-10.99338934;2.28E-06
-10.99118912;2.28E-06
-10.9889889;2.28E-06
-10.98678868;2.28E-06
-10.98458846;2.28E-06
-10.98238824;2.28E-06
-10.98018802;2.28E-06
-10.9779878;2.28E-06
-10.97578758;2.28E-06
-10.97358736;2.28E-06
-10.97138714;2.28E-06
-10.96918692;2.28E-06
-10.9669867;2.28E-06
-10.96478648;2.28E-06
-10.96258626;2.28E-06
-10.96038604;2.28E-06
-10.95818582;2.28E-06
-10.9559856;2.28E-06
-10.95378538;2.28E-06
-10.95158516;2.28E-06
-10.94938494;2.28E-06
-10.94718472;2.28E-06
-10.9449845;2.28E-06
-10.94278428;2.28E-06
-10.94058406;2.28E-06
-10.93838384;2.28E-06
-10.93618362;2.28E-06
-10.9339834;2.28E-06
-10.93178318;2.28E-06
-10.92958296;2.28E-06
-10.92738274;2.28E-06
-10.92518252;2.28E-06
-10.9229823;2.28E-06
-10.92078208;2.28E-06
-10.91858186;2.28E-06
-10.91638164;2.28E-06
-10.91418142;2.28E-06
-10.9119812;2.28E-06
-10.90978098;2.28E-06
-10.90758076;2.28E-06
-10.90538054;2.28E-06
-10.90318032;2.28E-06
-10.9009801;2.28E-06
-10.89877988;2.28E-06
-10.89657966;2.28E-06
-10.89437944;2.28E-06
-10.89217922;2.28E-06
-10.889979;2.28E-06
-10.88777878;2.28E-06
-10.88557856;2.28E-06
-10.88337834;2.28E-06
-10.88117812;2.28E-06
-10.8789779;2.28E-06
-10.87677768;2.28E-06
-10.87457746;2.28E-06
-10.87237724;2.28E-06
-10.87017702;2.28E-06
-10.8679768;2.28E-06
-10.86577658;2.28E-06
-10.86357636;2.28E-06
-10.86137614;2.28E-06
-10.85917592;2.28E-06
-10.8569757;2.28E-06
-10.85477548;2.28E-06
-10.85257526;2.28E-06
-10.85037504;2.28E-06
-10.84817482;2.28E-06
-10.8459746;2.28E-06
-10.84377438;2.28E-06
-10.84157416;2.28E-06
-10.83937394;2.28E-06
-10.83717372;2.28E-06
-10.8349735;2.28E-06
-10.83277328;2.28E-06
-10.83057306;2.28E-06
-10.82837284;2.28E-06
-10.82617262;2.28E-06
-10.8239724;2.28E-06
-10.82177218;2.28E-06
-10.81957196;2.28E-06
-10.81737174;2.28E-06
-10.81517152;2.28E-06
-10.8129713;2.28E-06
-10.81077108;2.28E-06
-10.80857086;2.28E-06
-10.80637064;2.28E-06
-10.80417042;2.28E-06
-10.8019702;2.28E-06
-10.79976998;2.28E-06
-10.79756976;2.28E-06
-10.79536954;2.28E-06
-10.79316932;2.28E-06
-10.7909691;2.28E-06
-10.78876888;2.28E-06
-10.78656866;2.28E-06
-10.78436844;2.28E-06
-10.78216822;2.28E-06
-10.779968;2.28E-06
-10.77776778;2.28E-06
-10.77556756;2.28E-06
-10.77336734;2.28E-06
-10.77116712;2.28E-06
-10.7689669;2.28E-06
-10.76676668;2.28E-06
-10.76456646;2.28E-06
-10.76236624;2.28E-06
-10.76016602;2.28E-06
-10.7579658;2.28E-06
-10.75576558;2.28E-06
-10.75356536;2.28E-06
-10.75136514;2.28E-06
-10.74916492;2.28E-06
-10.7469647;2.28E-06
-10.74476448;2.28E-06
-10.74256426;2.28E-06
-10.74036404;2.28E-06
-10.73816382;2.28E-06
-10.7359636;2.28E-06
-10.73376338;2.28E-06
-10.73156316;2.28E-06
-10.72936294;2.28E-06
-10.72716272;2.28E-06
-10.7249625;2.28E-06
-10.72276228;2.28E-06
-10.72056206;2.28E-06
-10.71836184;2.28E-06
-10.71616162;2.28E-06
-10.7139614;2.28E-06
-10.71176118;2.28E-06
-10.70956096;2.28E-06
-10.70736074;2.28E-06
-10.70516052;2.28E-06
-10.7029603;2.28E-06
-10.70076008;2.28E-06
-10.69855986;2.28E-06
-10.69635964;2.28E-06
-10.69415942;2.28E-06
-10.6919592;2.28E-06
-10.68975898;2.28E-06
-10.68755876;2.28E-06
-10.68535854;2.28E-06
-10.68315832;2.28E-06
-10.6809581;2.28E-06
-10.67875788;2.28E-06
-10.67655766;2.28E-06
-10.67435744;2.28E-06
-10.67215722;2.28E-06
-10.669957;2.28E-06
-10.66775678;2.28E-06
-10.66555656;2.28E-06
-10.66335634;2.28E-06
-10.66115612;2.28E-06
-10.6589559;2.28E-06
-10.65675568;2.28E-06
-10.65455546;2.28E-06
-10.65235524;2.28E-06
-10.65015502;2.28E-06
-10.6479548;2.28E-06
-10.64575458;2.28E-06
-10.64355436;2.28E-06
-10.64135414;2.28E-06
-10.63915392;2.28E-06
-10.6369537;2.28E-06
-10.63475348;2.28E-06
-10.63255326;2.28E-06
-10.63035304;2.28E-06
-10.62815282;2.28E-06
-10.6259526;2.28E-06
-10.62375238;2.28E-06
-10.62155216;2.28E-06
-10.61935194;2.28E-06
-10.61715172;2.28E-06
-10.6149515;2.28E-06
-10.61275128;2.28E-06
-10.61055106;2.28E-06
-10.60835084;2.28E-06
-10.60615062;2.28E-06
-10.6039504;2.28E-06
-10.60175018;2.28E-06
-10.59954996;2.28E-06
-10.59734974;2.28E-06
-10.59514952;2.28E-06
-10.5929493;2.28E-06
-10.59074908;2.28E-06
-10.58854886;2.28E-06
-10.58634864;2.28E-06
-10.58414842;2.28E-06
-10.5819482;2.28E-06
-10.57974798;2.28E-06
-10.57754776;2.28E-06
-10.57534754;2.28E-06
-10.57314732;2.28E-06
-10.5709471;2.28E-06
-10.56874688;2.28E-06
-10.56654666;2.28E-06
-10.56434644;2.28E-06
-10.56214622;2.28E-06
-10.559946;2.28E-06
-10.55774578;2.28E-06
-10.55554556;2.28E-06
-10.55334534;2.28E-06
-10.55114512;2.28E-06
-10.5489449;2.28E-06
-10.54674468;2.28E-06
-10.54454446;2.28E-06
-10.54234424;2.28E-06
-10.54014402;2.28E-06
-10.5379438;2.28E-06
-10.53574358;2.28E-06
-10.53354336;2.28E-06
-10.53134314;2.28E-06
-10.52914292;2.28E-06
-10.5269427;2.28E-06
-10.52474248;2.28E-06
-10.52254226;2.28E-06
-10.52034204;2.28E-06
-10.51814182;2.28E-06
-10.5159416;2.28E-06
-10.51374138;2.28E-06
-10.51154116;2.28E-06
-10.50934094;2.28E-06
-10.50714072;2.28E-06
-10.5049405;2.28E-06
-10.50274028;2.28E-06
-10.50054006;2.28E-06
-10.49833983;2.28E-06
-10.49613961;2.28E-06
-10.49393939;2.28E-06
-10.49173917;2.28E-06
-10.48953895;2.28E-06
-10.48733873;2.28E-06
-10.48513851;2.28E-06
-10.48293829;2.28E-06
-10.48073807;2.28E-06
-10.47853785;2.28E-06
-10.47633763;2.28E-06
-10.47413741;2.28E-06
-10.47193719;2.28E-06
-10.46973697;2.28E-06
-10.46753675;2.28E-06
-10.46533653;2.28E-06
-10.46313631;2.28E-06
-10.46093609;2.28E-06
-10.45873587;2.28E-06
-10.45653565;2.28E-06
-10.45433543;2.28E-06
-10.45213521;2.28E-06
-10.44993499;2.28E-06
-10.44773477;2.28E-06
-10.44553455;2.28E-06
-10.44333433;2.28E-06
-10.44113411;2.28E-06
-10.43893389;2.28E-06
-10.43673367;3.76E-06
-10.43453345;3.76E-06
-10.43233323;3.76E-06
-10.43013301;3.76E-06
-10.42793279;3.76E-06
-10.42573257;3.76E-06
-10.42353235;3.76E-06
-10.42133213;3.76E-06
-10.41913191;3.76E-06
-10.41693169;3.76E-06
-10.41473147;3.76E-06
-10.41253125;3.76E-06
-10.41033103;3.76E-06
-10.40813081;3.76E-06
-10.40593059;3.76E-06
-10.40373037;3.76E-06
-10.40153015;3.76E-06
-10.39932993;3.76E-06
-10.39712971;3.76E-06
-10.39492949;3.76E-06
-10.39272927;3.76E-06
-10.39052905;3.76E-06
-10.38832883;3.76E-06
-10.38612861;3.76E-06
-10.38392839;3.76E-06
-10.38172817;3.76E-06
-10.37952795;3.76E-06
-10.37732773;3.76E-06
-10.37512751;3.76E-06
-10.37292729;3.76E-06
-10.37072707;3.76E-06
-10.36852685;3.76E-06
-10.36632663;3.76E-06
-10.36412641;3.76E-06
-10.36192619;3.76E-06
-10.35972597;3.76E-06
-10.35752575;3.76E-06
-10.35532553;3.76E-06
-10.35312531;3.76E-06
-10.35092509;3.76E-06
-10.34872487;3.76E-06
-10.34652465;3.76E-06
-10.34432443;3.76E-06
-10.34212421;3.76E-06
-10.33992399;3.76E-06
-10.33772377;3.76E-06
-10.33552355;3.76E-06
-10.33332333;3.76E-06
-10.33112311;3.76E-06
-10.32892289;3.76E-06
-10.32672267;3.76E-06
-10.32452245;3.76E-06
-10.32232223;3.76E-06
-10.32012201;3.76E-06
-10.31792179;3.76E-06
-10.31572157;3.76E-06
-10.31352135;3.76E-06
-10.31132113;3.76E-06
-10.30912091;3.76E-06
-10.30692069;3.76E-06
-10.30472047;3.76E-06
-10.30252025;3.76E-06
-10.30032003;3.76E-06
-10.29811981;3.76E-06
-10.29591959;3.76E-06
-10.29371937;3.76E-06
-10.29151915;3.76E-06
-10.28931893;3.76E-06
-10.28711871;3.76E-06
-10.28491849;3.76E-06
-10.28271827;3.76E-06
-10.28051805;3.76E-06
-10.27831783;3.76E-06
-10.27611761;3.76E-06
-10.27391739;3.76E-06
-10.27171717;3.76E-06
-10.26951695;3.76E-06
-10.26731673;3.76E-06
-10.26511651;3.76E-06
-10.26291629;3.76E-06
-10.26071607;3.76E-06
-10.25851585;3.76E-06
-10.25631563;3.76E-06
-10.25411541;3.76E-06
-10.25191519;3.76E-06
-10.24971497;3.76E-06
-10.24751475;3.76E-06
-10.24531453;3.76E-06
-10.24311431;3.76E-06
-10.24091409;3.76E-06
-10.23871387;3.76E-06
-10.23651365;3.76E-06
-10.23431343;3.76E-06
-10.23211321;3.76E-06
-10.22991299;3.76E-06
-10.22771277;3.76E-06
-10.22551255;3.76E-06
-10.22331233;3.76E-06
-10.22111211;3.76E-06
-10.21891189;3.76E-06
-10.21671167;3.76E-06
-10.21451145;3.76E-06
-10.21231123;3.76E-06
-10.21011101;3.76E-06
-10.20791079;3.76E-06
-10.20571057;3.76E-06
-10.20351035;3.76E-06
-10.20131013;3.76E-06
-10.19910991;3.76E-06
-10.19690969;3.76E-06
-10.19470947;3.76E-06
-10.19250925;3.76E-06
-10.19030903;3.76E-06
-10.18810881;3.76E-06
-10.18590859;3.76E-06
-10.18370837;3.76E-06
-10.18150815;3.76E-06
-10.17930793;3.76E-06
-10.17710771;3.76E-06
-10.17490749;3.76E-06
-10.17270727;3.76E-06
-10.17050705;3.76E-06
-10.16830683;3.76E-06
-10.16610661;3.76E-06
-10.16390639;3.76E-06
-10.16170617;3.76E-06
-10.15950595;3.76E-06
-10.15730573;3.76E-06
-10.15510551;3.76E-06
-10.15290529;3.76E-06
-10.15070507;3.76E-06
-10.14850485;3.76E-06
-10.14630463;3.76E-06
-10.14410441;3.76E-06
-10.14190419;3.76E-06
-10.13970397;3.76E-06
-10.13750375;3.76E-06
-10.13530353;3.76E-06
-10.13310331;3.76E-06
-10.13090309;3.76E-06
-10.12870287;3.76E-06
-10.12650265;3.76E-06
-10.12430243;3.76E-06
-10.12210221;3.76E-06
-10.11990199;3.76E-06
-10.11770177;3.76E-06
-10.11550155;3.76E-06
-10.11330133;3.76E-06
-10.11110111;3.76E-06
-10.10890089;3.76E-06
-10.10670067;3.76E-06
-10.10450045;3.76E-06
