X;Y
-0.99999;7.79E-05
-0.99978998;7.79E-05
-0.99958996;7.79E-05
-0.99938994;7.79E-05
-0.99918992;7.79E-05
-0.9989899;7.79E-05
-0.99878988;7.79E-05
-0.99858986;7.79E-05
-0.99838984;7.79E-05
-0.99818982;7.79E-05
-0.9979898;7.79E-05
-0.99778978;7.79E-05
-0.99758976;7.79E-05
-0.99738974;7.79E-05
-0.99718972;7.79E-05
-0.9969897;7.79E-05
-0.99678968;7.79E-05
-0.99658966;7.79E-05
-0.99638964;7.79E-05
-0.99618962;7.79E-05
-0.9959896;7.79E-05
-0.99578958;7.79E-05
-0.99558956;7.79E-05
-0.99538954;7.79E-05
-0.99518952;7.79E-05
-0.9949895;7.79E-05
-0.99478948;7.79E-05
-0.99458946;7.79E-05
-0.99438944;7.79E-05
-0.99418942;7.79E-05
-0.9939894;7.79E-05
-0.99378938;7.79E-05
-0.99358936;7.79E-05
-0.99338934;7.79E-05
-0.99318932;7.79E-05
-0.9929893;7.79E-05
-0.99278928;7.79E-05
-0.99258926;7.79E-05
-0.99238924;7.79E-05
-0.99218922;7.79E-05
-0.9919892;7.79E-05
-0.99178918;7.79E-05
-0.99158916;7.79E-05
-0.99138914;7.79E-05
-0.99118912;7.79E-05
-0.9909891;7.79E-05
-0.99078908;7.79E-05
-0.99058906;7.79E-05
-0.99038904;7.79E-05
-0.99018902;7.79E-05
-0.989989;7.79E-05
-0.98978898;7.79E-05
-0.98958896;7.79E-05
-0.98938894;7.79E-05
-0.98918892;7.79E-05
-0.9889889;7.79E-05
-0.98878888;7.79E-05
-0.98858886;7.79E-05
-0.98838884;7.79E-05
-0.98818882;7.79E-05
-0.9879888;7.79E-05
-0.98778878;7.79E-05
-0.98758876;7.79E-05
-0.98738874;7.79E-05
-0.98718872;7.79E-05
-0.9869887;7.79E-05
-0.98678868;7.79E-05
-0.98658866;7.79E-05
-0.98638864;7.79E-05
-0.98618862;7.79E-05
-0.9859886;7.79E-05
-0.98578858;7.79E-05
-0.98558856;7.79E-05
-0.98538854;7.79E-05
-0.98518852;7.79E-05
-0.9849885;7.79E-05
-0.98478848;7.79E-05
-0.98458846;7.79E-05
-0.98438844;7.79E-05
-0.98418842;7.79E-05
-0.9839884;7.79E-05
-0.98378838;7.79E-05
-0.98358836;7.79E-05
-0.98338834;7.79E-05
-0.98318832;7.79E-05
-0.9829883;7.79E-05
-0.98278828;7.79E-05
-0.98258826;7.79E-05
-0.98238824;7.79E-05
-0.98218822;7.79E-05
-0.9819882;7.79E-05
-0.98178818;7.79E-05
-0.98158816;7.79E-05
-0.98138814;7.79E-05
-0.98118812;7.79E-05
-0.9809881;7.79E-05
-0.98078808;7.79E-05
-0.98058806;7.79E-05
-0.98038804;7.79E-05
-0.98018802;7.79E-05
-0.979988;7.79E-05
-0.97978798;7.79E-05
-0.97958796;7.79E-05
-0.97938794;7.79E-05
-0.97918792;7.79E-05
-0.9789879;7.79E-05
-0.97878788;7.79E-05
-0.97858786;7.79E-05
-0.97838784;7.79E-05
-0.97818782;7.79E-05
-0.9779878;7.79E-05
-0.97778778;7.79E-05
-0.97758776;7.79E-05
-0.97738774;7.79E-05
-0.97718772;7.79E-05
-0.9769877;7.79E-05
-0.97678768;7.79E-05
-0.97658766;7.79E-05
-0.97638764;7.79E-05
-0.97618762;7.79E-05
-0.9759876;7.79E-05
-0.97578758;7.79E-05
-0.97558756;7.79E-05
-0.97538754;7.79E-05
-0.97518752;7.79E-05
-0.9749875;7.79E-05
-0.97478748;7.79E-05
-0.97458746;7.79E-05
-0.97438744;7.79E-05
-0.97418742;7.79E-05
-0.9739874;7.79E-05
-0.97378738;7.79E-05
-0.97358736;7.79E-05
-0.97338734;7.79E-05
-0.97318732;7.79E-05
-0.9729873;7.79E-05
