1.4575e+09,10,2,4,8.3642e+10,4.2277e+12,4.228e+12,8.393e+10,8.3962e+10,4.228e+12,-3.02
1.4575e+09,10,3,4,8.3642e+10,4.2258e+12,4.2262e+12,8.4058e+10,8.409e+10,4.2262e+12,-4.82
1.4575e+09,10,5,4,8.3642e+10,4.2219e+12,4.2226e+12,8.4314e+10,8.4346e+10,4.2226e+12,-2.39
1.4575e+09,10,6,4,8.3642e+10,4.2201e+12,4.2209e+12,8.4442e+10,8.4474e+10,4.2209e+12,-13.14
1.4575e+09,10,7,4,8.3642e+10,4.5376e+12,4.5385e+12,8.457e+10,8.4602e+10,4.5386e+12,-9.39
1.4575e+09,6,10,138,4.2222e+12,8.5718e+10,8.703e+10,4.2235e+12,4.2235e+12,8.7062e+10,-13.8
1.4575e+09,10,0,5,8.9388e+10,4.2373e+12,4.2373e+12,8.942e+10,8.9452e+10,4.2374e+12,-2.39
1.4575e+09,0,10,139,4.24e+12,9.2106e+10,9.3418e+10,4.2413e+12,4.2414e+12,9.345e+10,-2.7
1.4575e+09,2,10,139,4.2425e+12,9.8462e+10,9.9774e+10,4.2438e+12,4.2438e+12,9.9806e+10,-4.1
1.4575e+09,10,0,7,1.0214e+11,4.2501e+12,4.2501e+12,1.0217e+11,1.022e+11,4.2501e+12,-2.43
1.4575e+09,10,1,7,1.0214e+11,4.2482e+12,4.2483e+12,1.023e+11,1.0233e+11,4.2483e+12,-7.46
1.4575e+09,10,3,7,1.0214e+11,4.2443e+12,4.2447e+12,1.0255e+11,1.0259e+11,4.2447e+12,-6.7
1.4575e+09,10,2,7,1.0214e+11,4.2462e+12,4.2465e+12,1.0243e+11,1.0246e+11,4.2465e+12,-4.54
1.4575e+09,4,10,139,4.2451e+12,1.0488e+11,1.0619e+11,4.2464e+12,4.2464e+12,1.0622e+11,-2.3
1.4575e+09,10,0,8,1.0851e+11,4.2564e+12,4.2565e+12,1.0855e+11,1.0858e+11,4.2565e+12,-2.48
1.4575e+09,6,10,139,4.2477e+12,1.1126e+11,1.1258e+11,4.249e+12,4.249e+12,1.1261e+11,-16.29
1.4575e+09,10,0,9,1.1489e+11,4.2628e+12,4.2628e+12,1.1492e+11,1.1495e+11,4.2629e+12,-2.59
1.4575e+09,10,1,9,1.1489e+11,4.2609e+12,4.2611e+12,1.1505e+11,1.1508e+11,4.2611e+12,-5.78
1.4575e+09,10,2,9,1.1489e+11,4.2589e+12,4.2592e+12,1.1518e+11,1.1521e+11,4.2593e+12,-3.22
1.4575e+09,10,3,9,1.1489e+11,4.257e+12,4.2575e+12,1.153e+11,1.1534e+11,4.2575e+12,-6.39
1.4575e+09,10,7,9,1.1489e+11,4.5689e+12,4.5698e+12,1.1582e+11,1.1585e+11,4.5698e+12,-7.71
1.4575e+09,0,10,140,4.2655e+12,1.1755e+11,1.1886e+11,4.2668e+12,4.2668e+12,1.1889e+11,-2.4
1.4575e+09,10,0,10,1.2126e+11,4.2692e+12,4.2692e+12,1.213e+11,1.2133e+11,4.2693e+12,-2.1
1.4575e+09,10,1,10,1.2126e+11,4.2673e+12,4.2674e+12,1.2142e+11,1.2146e+11,4.2675e+12,-5.65
1.4575e+09,10,2,10,1.2126e+11,4.2653e+12,4.2656e+12,1.2155e+11,1.2158e+11,4.2656e+12,-4.86
1.4575e+09,2,10,140,4.2681e+12,1.2404e+11,1.2536e+11,4.2694e+12,4.2694e+12,1.2539e+11,-4.4
1.4575e+09,10,0,11,1.2764e+11,4.2756e+12,4.2756e+12,1.2767e+11,1.277e+11,4.2756e+12,-3.01
1.4575e+09,10,1,11,1.2764e+11,4.2737e+12,4.2738e+12,1.278e+11,1.2783e+11,4.2738e+12,-4.37
1.4575e+09,10,2,11,1.2764e+11,4.2717e+12,4.272e+12,1.2793e+11,1.2796e+11,4.272e+12,-3.54
1.4575e+09,10,3,11,1.2764e+11,4.2698e+12,4.2702e+12,1.2805e+11,1.2809e+11,4.2702e+12,-5.46
1.4575e+09,4,10,140,4.2706e+12,1.3043e+11,1.3174e+11,4.272e+12,4.272e+12,1.3177e+11,-1.7
1.4575e+09,10,2,12,1.3401e+11,4.2781e+12,4.2783e+12,1.343e+11,1.3433e+11,4.2784e+12,-3.02
1.4575e+09,10,5,12,1.3401e+11,4.2723e+12,4.273e+12,1.3469e+11,1.3472e+11,4.273e+12,-2.77
1.4575e+09,6,10,140,4.2732e+12,1.3681e+11,1.3812e+11,4.2746e+12,4.2746e+12,1.3816e+11,-16
1.4575e+09,10,0,13,1.4039e+11,4.2883e+12,4.2883e+12,1.4042e+11,1.4045e+11,4.2884e+12,-2.07
1.4575e+09,10,1,13,1.4039e+11,4.2864e+12,4.2866e+12,1.4055e+11,1.4058e+11,4.2866e+12,-5.78
1.4575e+09,10,2,13,1.4039e+11,4.2844e+12,4.2847e+12,1.4068e+11,1.4071e+11,4.2848e+12,-2.56
1.4575e+09,10,7,13,1.4039e+11,4.5944e+12,4.5953e+12,1.4132e+11,1.4135e+11,4.5953e+12,-4.92
1.4575e+09,0,10,141,4.2911e+12,1.4321e+11,1.4452e+11,4.2924e+12,4.2925e+12,1.4455e+11,-2.8
1.4575e+09,2,10,141,4.2936e+12,1.496e+11,1.5092e+11,4.295e+12,4.295e+12,1.5095e+11,-2.8
1.4575e+09,10,0,15,1.5314e+11,4.3011e+12,4.3011e+12,1.5317e+11,1.532e+11,4.3011e+12,-2.03
1.4575e+09,10,1,15,1.5314e+11,4.2992e+12,4.2993e+12,1.533e+11,1.5333e+11,4.2993e+12,-11.81
1.4575e+09,10,3,15,1.5314e+11,4.2953e+12,4.2957e+12,1.5355e+11,1.5359e+11,4.2957e+12,-5.14
1.4575e+09,4,10,141,4.2962e+12,1.5599e+11,1.573e+11,4.2975e+12,4.2975e+12,1.5733e+11,-2.3
1.4575e+09,10,0,16,1.5951e+11,4.3074e+12,4.3075e+12,1.5955e+11,1.5958e+11,4.3075e+12,-1.99
1.4575e+09,10,1,16,1.5951e+11,4.3055e+12,4.3057e+12,1.5967e+11,1.5971e+11,4.3057e+12,-10.87
1.4575e+09,10,2,16,1.5951e+11,4.3036e+12,4.3038e+12,1.598e+11,1.5983e+11,4.3039e+12,-2.75
1.4575e+09,6,10,141,4.2988e+12,1.6236e+11,1.6367e+11,4.3001e+12,4.3001e+12,1.6371e+11,-13.2
1.4575e+09,10,0,17,1.6589e+11,4.3138e+12,4.3138e+12,1.6592e+11,1.6595e+11,4.3139e+12,-2.08
1.4575e+09,10,1,17,1.6589e+11,4.3119e+12,4.3121e+12,1.6605e+11,1.6608e+11,4.3121e+12,-16.96
1.4575e+09,10,2,17,1.6589e+11,4.3099e+12,4.3102e+12,1.6618e+11,1.6621e+11,4.3103e+12,-3.83
1.4575e+09,10,7,17,1.6589e+11,4.6199e+12,4.6208e+12,1.6682e+11,1.6685e+11,4.6208e+12,-5.06
1.4575e+09,0,10,142,4.3167e+12,1.6877e+11,1.7008e+11,4.318e+12,4.318e+12,1.7011e+11,-1.6
1.4575e+09,2,10,142,4.3192e+12,1.7516e+11,1.7647e+11,4.3205e+12,4.3205e+12,1.7651e+11,-2.8
1.4575e+09,10,1,19,1.7864e+11,4.3247e+12,4.3248e+12,1.788e+11,1.7883e+11,4.3248e+12,-12.7
1.4575e+09,4,10,142,4.3218e+12,1.8156e+11,1.8287e+11,4.3231e+12,4.3231e+12,1.829e+11,-5.2
1.4575e+09,6,10,142,4.3244e+12,1.8794e+11,1.8925e+11,4.3257e+12,4.3257e+12,1.8928e+11,-10.7
1.4575e+09,10,0,21,1.9139e+11,4.3393e+12,4.3393e+12,1.9142e+11,1.9145e+11,4.3394e+12,-2.52
1.4575e+09,10,1,21,1.9139e+11,4.3374e+12,4.3376e+12,1.9155e+11,1.9158e+11,4.3376e+12,-10.79
1.4575e+09,10,2,21,1.9139e+11,4.3354e+12,4.3357e+12,1.9168e+11,1.9171e+11,4.3358e+12,-1.45
1.4575e+09,10,7,21,1.9139e+11,4.6454e+12,4.6463e+12,1.9232e+11,1.9235e+11,4.6463e+12,-17.77
1.4575e+09,0,10,143,4.3423e+12,1.9433e+11,1.9564e+11,4.3436e+12,4.3436e+12,1.9567e+11,-2.7
1.4575e+09,10,0,22,1.9776e+11,4.3457e+12,4.3457e+12,1.9779e+11,1.9783e+11,4.3458e+12,-2.69
1.4575e+09,2,10,143,4.3448e+12,2.0071e+11,2.0202e+11,4.3461e+12,4.3461e+12,2.0206e+11,-2.2
1.4575e+09,10,0,23,2.0414e+11,4.3521e+12,4.3521e+12,2.0417e+11,2.042e+11,4.3521e+12,-2.17
1.4575e+09,10,3,23,2.0414e+11,4.3463e+12,4.3467e+12,2.0455e+11,2.0459e+11,4.3467e+12,-3.76
1.4575e+09,4,10,143,4.3473e+12,2.0711e+11,2.0842e+11,4.3486e+12,4.3487e+12,2.0845e+11,-4.1
1.4575e+09,10,0,24,2.1051e+11,4.3584e+12,4.3585e+12,2.1054e+11,2.1058e+11,4.3585e+12,-2.92
1.4575e+09,10,5,24,2.1051e+11,4.3488e+12,4.3495e+12,2.1118e+11,2.1122e+11,4.3495e+12,-7.92
1.4575e+09,10,0,25,2.1689e+11,4.3648e+12,4.3648e+12,2.1692e+11,2.1695e+11,4.3649e+12,-2.96
1.4575e+09,10,2,25,2.1689e+11,4.3609e+12,4.3612e+12,2.1718e+11,2.1721e+11,4.3613e+12,-3.51
1.4575e+09,10,7,25,2.1689e+11,4.6709e+12,4.6718e+12,2.1782e+11,2.1785e+11,4.6718e+12,-11.1
1.4575e+09,0,10,144,4.3678e+12,2.1989e+11,2.2121e+11,4.3691e+12,4.3692e+12,2.2124e+11,-2.2
1.4575e+09,10,0,26,2.2326e+11,4.3712e+12,4.3712e+12,2.2329e+11,2.2333e+11,4.3713e+12,-2.44
1.4575e+09,10,1,26,2.2326e+11,4.3693e+12,4.3694e+12,2.2342e+11,2.2345e+11,4.3695e+12,-13.36
1.4575e+09,2,10,144,4.3702e+12,2.2618e+11,2.275e+11,4.3715e+12,4.3716e+12,2.2753e+11,-4.6
1.4575e+09,4,10,144,4.3729e+12,2.3266e+11,2.3398e+11,4.3742e+12,4.3742e+12,2.3401e+11,-6.8
1.4575e+09,10,0,28,2.3601e+11,4.3839e+12,4.384e+12,2.3604e+11,2.3608e+11,4.384e+12,-1.92
1.4575e+09,10,5,28,2.3601e+11,4.3743e+12,4.375e+12,2.3668e+11,2.3672e+11,4.375e+12,-4.21
1.4575e+09,6,10,144,4.3755e+12,2.3906e+11,2.4037e+11,4.3768e+12,4.3768e+12,2.4041e+11,-9.1
1.4575e+09,10,7,29,2.4239e+11,4.6964e+12,4.6973e+12,2.4332e+11,2.4335e+11,4.6973e+12,-5.3
1.4575e+09,0,10,145,4.3934e+12,2.4545e+11,2.4676e+11,4.3947e+12,4.3947e+12,2.468e+11,-2.6
1.4575e+09,10,0,30,2.4877e+11,4.3967e+12,4.3967e+12,2.488e+11,2.4883e+11,4.3968e+12,-2.76
1.4575e+09,2,10,145,4.3959e+12,2.5184e+11,2.5315e+11,4.3972e+12,4.3972e+12,2.5318e+11,-8.39
1.4575e+09,10,0,31,2.5514e+11,4.4031e+12,4.4031e+12,2.5517e+11,2.552e+11,4.4031e+12,-1.83
1.4575e+09,10,3,31,2.5514e+11,4.3973e+12,4.3977e+12,2.5555e+11,2.5559e+11,4.3977e+12,-5.71
1.4575e+09,4,10,145,4.3984e+12,2.5822e+11,2.5953e+11,4.3997e+12,4.3998e+12,2.5956e+11,-6.5
1.4575e+09,6,10,145,4.401e+12,2.6461e+11,2.6592e+11,4.4024e+12,4.4024e+12,2.6596e+11,-7.5
1.4575e+09,10,7,33,2.6789e+11,4.7219e+12,4.7228e+12,2.6882e+11,2.6885e+11,4.7228e+12,-5.07
1.4575e+09,0,10,146,4.4189e+12,2.7101e+11,2.7233e+11,4.4203e+12,4.4203e+12,2.7236e+11,-2.09
1.4575e+09,10,0,34,2.7427e+11,4.4222e+12,4.4222e+12,2.743e+11,2.7433e+11,4.4223e+12,-2.69
1.4575e+09,2,10,146,4.4214e+12,2.774e+11,2.7871e+11,4.4227e+12,4.4228e+12,2.7874e+11,-8.7
1.4575e+09,10,3,35,2.8064e+11,4.4228e+12,4.4232e+12,2.8105e+11,2.8109e+11,4.4232e+12,-3.86
1.4575e+09,4,10,146,4.424e+12,2.8377e+11,2.8509e+11,4.4253e+12,4.4253e+12,2.8512e+11,-6.2
1.4575e+09,10,0,36,2.8702e+11,4.4349e+12,4.435e+12,2.8705e+11,2.8709e+11,4.435e+12,-2.54
1.4575e+09,6,10,146,4.4266e+12,2.9014e+11,2.9145e+11,4.4279e+12,4.4279e+12,2.9148e+11,-7.5
1.4575e+09,10,7,37,2.9339e+11,4.7474e+12,4.7483e+12,2.9432e+11,2.9435e+11,4.7483e+12,-12.48
1.4575e+09,10,0,38,2.9976e+11,4.4477e+12,4.4477e+12,2.9979e+11,2.9983e+11,4.4478e+12,-3.62
1.4575e+09,10,3,38,2.9976e+11,4.4419e+12,4.4423e+12,3.0018e+11,3.0021e+11,4.4424e+12,-3
1.4575e+09,10,5,38,2.9976e+11,4.438e+12,4.4387e+12,3.0043e+11,3.0047e+11,4.4387e+12,-4.34
1.4575e+09,10,6,38,2.9976e+11,4.4362e+12,4.437e+12,3.0056e+11,3.0059e+11,4.437e+12,-4.64
1.4575e+09,10,7,38,2.9976e+11,4.7537e+12,4.7547e+12,3.0069e+11,3.0072e+11,4.7547e+12,-11.32
1.4575e+09,4,10,147,4.4496e+12,3.0936e+11,3.1067e+11,4.4509e+12,4.4509e+12,3.1071e+11,-9.8
1.4575e+09,5,10,147,4.4508e+12,3.1253e+11,3.1385e+11,4.4521e+12,4.4522e+12,3.1388e+11,-3.2
1.4575e+09,6,10,147,4.4521e+12,3.1564e+11,3.1695e+11,4.4534e+12,4.4534e+12,3.1698e+11,-7.1
1.4575e+09,7,10,147,4.7729e+12,3.1891e+11,3.2022e+11,4.7742e+12,4.7742e+12,3.2025e+11,-7.4
1.4575e+09,0,10,148,4.4701e+12,3.2213e+11,3.2344e+11,4.4714e+12,4.4714e+12,3.2347e+11,-2.2
1.4575e+09,10,3,42,3.2526e+11,4.4674e+12,4.4678e+12,3.2568e+11,3.2571e+11,4.4679e+12,-3.2
1.4575e+09,10,4,42,3.2526e+11,4.4655e+12,4.466e+12,3.2581e+11,3.2584e+11,4.4661e+12,-7.3
1.4575e+09,10,5,42,3.2526e+11,4.4635e+12,4.4642e+12,3.2593e+11,3.2597e+11,4.4642e+12,-3.54
1.4575e+09,10,6,42,3.2526e+11,4.4617e+12,4.4625e+12,3.2606e+11,3.2609e+11,4.4625e+12,-6.69
1.4575e+09,10,7,42,3.2526e+11,4.7792e+12,4.7802e+12,3.2619e+11,3.2622e+11,4.7802e+12,-7.33
1.4575e+09,2,10,148,4.4725e+12,3.2846e+11,3.2977e+11,4.4738e+12,4.4738e+12,3.298e+11,-11.7
1.4575e+09,10,1,43,3.3164e+11,4.4777e+12,4.4778e+12,3.318e+11,3.3183e+11,4.4778e+12,-16.54
1.4575e+09,10,4,43,3.3164e+11,4.4719e+12,4.4724e+12,3.3218e+11,3.3221e+11,4.4724e+12,-8.23
1.4575e+09,10,5,43,3.3164e+11,4.4699e+12,4.4706e+12,3.3231e+11,3.3234e+11,4.4706e+12,-3.29
1.4575e+09,10,6,43,3.3164e+11,4.4681e+12,4.4689e+12,3.3244e+11,3.3247e+11,4.4689e+12,-7.57
1.4575e+09,10,7,43,3.3164e+11,4.7856e+12,4.7865e+12,3.3256e+11,3.326e+11,4.7866e+12,-8.47
1.4575e+09,4,10,148,4.4751e+12,3.349e+11,3.3622e+11,4.4764e+12,4.4765e+12,3.3625e+11,-10.5
1.4575e+09,10,0,44,3.3801e+11,4.4859e+12,4.486e+12,3.3804e+11,3.3808e+11,4.486e+12,-3.04
1.4575e+09,6,10,148,4.4778e+12,3.4132e+11,3.4264e+11,4.4791e+12,4.4791e+12,3.4267e+11,-7.5
1.4575e+09,10,0,45,3.4439e+11,4.4923e+12,4.4923e+12,3.4442e+11,3.4445e+11,4.4924e+12,-4.07
1.4575e+09,7,10,148,4.7985e+12,3.4451e+11,3.4583e+11,4.7998e+12,4.7998e+12,3.4586e+11,-7.7
1.4575e+09,0,10,149,4.4956e+12,3.477e+11,3.4901e+11,4.4969e+12,4.497e+12,3.4905e+11,-6
1.4575e+09,10,0,46,3.5076e+11,4.4987e+12,4.4987e+12,3.5079e+11,3.5083e+11,4.4988e+12,-8.95
1.4575e+09,1,10,149,4.4969e+12,3.5088e+11,3.522e+11,4.4982e+12,4.4982e+12,3.5223e+11,-11.9
1.4575e+09,2,10,149,4.4981e+12,3.5407e+11,3.5539e+11,4.4994e+12,4.4995e+12,3.5542e+11,-15
1.4575e+09,10,0,47,3.5714e+11,4.5051e+12,4.5051e+12,3.5717e+11,3.572e+11,4.5051e+12,-3.98
1.4575e+09,3,10,149,4.4994e+12,3.5727e+11,3.5859e+11,4.5007e+12,4.5008e+12,3.5862e+11,-3.6
1.4575e+09,4,10,149,4.5007e+12,3.6047e+11,3.6178e+11,4.502e+12,4.502e+12,3.6181e+11,-7.1
1.4575e+09,10,0,48,3.6351e+11,4.5114e+12,4.5115e+12,3.6354e+11,3.6358e+11,4.5115e+12,-2.63
1.4575e+09,5,10,149,4.5019e+12,3.6366e+11,3.6497e+11,4.5032e+12,4.5033e+12,3.65e+11,-6
1.4575e+09,6,10,149,4.5033e+12,3.6684e+11,3.6815e+11,4.5046e+12,4.5046e+12,3.6819e+11,-8.2
1.4575e+09,10,0,49,3.6989e+11,4.5178e+12,4.5178e+12,3.6992e+11,3.6995e+11,4.5179e+12,-3.42
1.4575e+09,10,3,49,3.6989e+11,4.512e+12,4.5124e+12,3.703e+11,3.7033e+11,4.5125e+12,-4.71
1.4575e+09,10,4,49,3.6989e+11,4.5101e+12,4.5106e+12,3.7043e+11,3.7046e+11,4.5107e+12,-4.25
1.4575e+09,10,5,49,3.6989e+11,4.5082e+12,4.5088e+12,3.7056e+11,3.7059e+11,4.5089e+12,-8.37
1.4575e+09,10,6,49,3.6989e+11,4.5063e+12,4.5071e+12,3.7069e+11,3.7072e+11,4.5072e+12,-9.72
1.4575e+09,0,10,150,4.5212e+12,3.7325e+11,3.7456e+11,4.5225e+12,4.5225e+12,3.7459e+11,-3.7
1.4575e+09,10,0,50,3.7626e+11,4.5242e+12,4.5242e+12,3.7629e+11,3.7633e+11,4.5243e+12,-3.76
1.4575e+09,1,10,150,4.5225e+12,3.7645e+11,3.7776e+11,4.5238e+12,4.5238e+12,3.7779e+11,-8.1
1.4575e+09,2,10,150,4.5237e+12,3.7963e+11,3.8094e+11,4.525e+12,4.525e+12,3.8098e+11,-11.5
1.4575e+09,10,0,51,3.8264e+11,4.5306e+12,4.5306e+12,3.8267e+11,3.827e+11,4.5306e+12,-2.78
1.4575e+09,10,2,51,3.8264e+11,4.5267e+12,4.527e+12,3.8292e+11,3.8296e+11,4.527e+12,-10.62
1.4575e+09,10,5,51,3.8264e+11,4.5209e+12,4.5216e+12,3.8331e+11,3.8334e+11,4.5216e+12,-6.22
1.4575e+09,10,6,51,3.8264e+11,4.5191e+12,4.5199e+12,3.8344e+11,3.8347e+11,4.5199e+12,-9.47
1.4575e+09,10,7,51,3.8264e+11,4.8366e+12,4.8375e+12,3.8356e+11,3.836e+11,4.8376e+12,-8.46
1.4575e+09,4,10,150,4.5262e+12,3.8601e+11,3.8733e+11,4.5275e+12,4.5276e+12,3.8736e+11,-10.2
1.4575e+09,10,0,52,3.8901e+11,4.5369e+12,4.537e+12,3.8904e+11,3.8908e+11,4.537e+12,-2.78
1.4575e+09,10,1,52,3.8901e+11,4.535e+12,4.5352e+12,3.8917e+11,3.892e+11,4.5352e+12,-11.5
1.4575e+09,5,10,150,4.5275e+12,3.8922e+11,3.9053e+11,4.5288e+12,4.5288e+12,3.9056e+11,-4.5
1.4575e+09,6,10,150,4.5289e+12,3.9242e+11,3.9374e+11,4.5302e+12,4.5302e+12,3.9377e+11,-5.6
1.4575e+09,10,0,53,3.9539e+11,4.5433e+12,4.5433e+12,3.9542e+11,3.9545e+11,4.5434e+12,-5.24
1.4575e+09,10,1,53,3.9539e+11,4.5414e+12,4.5416e+12,3.9555e+11,3.9558e+11,4.5416e+12,-8.68
1.4575e+09,7,10,150,4.8496e+12,3.956e+11,3.9691e+11,4.8509e+12,4.8509e+12,3.9695e+11,-7.6
1.4575e+09,0,10,151,4.5467e+12,3.9879e+11,4.001e+11,4.548e+12,4.5481e+12,4.0013e+11,-5.7
1.4575e+09,10,1,54,4.0176e+11,4.5478e+12,4.5479e+12,4.0192e+11,4.0196e+11,4.548e+12,-10.07
1.4575e+09,10,0,54,4.0176e+11,4.5497e+12,4.5497e+12,4.018e+11,4.0183e+11,4.5498e+12,-7.4
1.4575e+09,1,10,151,4.548e+12,4.0203e+11,4.0334e+11,4.5494e+12,4.5494e+12,4.0337e+11,-10.6
1.4575e+09,2,10,151,4.5492e+12,4.0518e+11,4.0649e+11,4.5505e+12,4.5506e+12,4.0653e+11,-7.3
1.4575e+09,10,0,55,4.0814e+11,4.5561e+12,4.5561e+12,4.0817e+11,4.082e+11,4.5561e+12,-7.61
1.4575e+09,10,1,55,4.0814e+11,4.5542e+12,4.5543e+12,4.083e+11,4.0833e+11,4.5543e+12,-7.51
1.4575e+09,3,10,151,4.5506e+12,4.0842e+11,4.0973e+11,4.5519e+12,4.5519e+12,4.0976e+11,-3.4
1.4575e+09,4,10,151,4.5518e+12,4.1157e+11,4.1288e+11,4.5531e+12,4.5531e+12,4.1291e+11,-12.7
1.4575e+09,10,0,56,4.1451e+11,4.5624e+12,4.5625e+12,4.1454e+11,4.1458e+11,4.5625e+12,-6.78
1.4575e+09,10,1,56,4.1451e+11,4.5605e+12,4.5607e+12,4.1467e+11,4.147e+11,4.5607e+12,-10.52
1.4575e+09,5,10,151,4.553e+12,4.1476e+11,4.1608e+11,4.5544e+12,4.5544e+12,4.1611e+11,-3.1
1.4575e+09,6,10,151,4.5544e+12,4.1795e+11,4.1926e+11,4.5557e+12,4.5557e+12,4.1929e+11,-5.6
1.4575e+09,10,0,57,4.2089e+11,4.5688e+12,4.5688e+12,4.2092e+11,4.2095e+11,4.5689e+12,-4.6
1.4575e+09,10,1,57,4.2089e+11,4.5669e+12,4.5671e+12,4.2105e+11,4.2108e+11,4.5671e+12,-10.43
1.4575e+09,7,10,151,4.8751e+12,4.2115e+11,4.2247e+11,4.8764e+12,4.8765e+12,4.225e+11,-8.2
1.4575e+09,0,10,152,4.5723e+12,4.2435e+11,4.2566e+11,4.5736e+12,4.5736e+12,4.2569e+11,-5.8
1.4575e+09,10,1,58,4.2726e+11,4.5733e+12,4.5734e+12,4.2742e+11,4.2745e+11,4.5735e+12,-10.94
1.4575e+09,10,2,58,4.2726e+11,4.5713e+12,4.5716e+12,4.2755e+11,4.2758e+11,4.5716e+12,-7.31
1.4575e+09,10,3,58,4.2726e+11,4.5694e+12,4.5698e+12,4.2768e+11,4.2771e+11,4.5699e+12,-3.66
1.4575e+09,10,4,58,4.2726e+11,4.5675e+12,4.568e+12,4.2781e+11,4.2784e+11,4.5681e+12,-3.2
1.4575e+09,10,5,58,4.2726e+11,4.5655e+12,4.5662e+12,4.2793e+11,4.2797e+11,4.5662e+12,-3.02
1.4575e+09,10,6,58,4.2726e+11,4.5637e+12,4.5645e+12,4.2806e+11,4.2809e+11,4.5645e+12,-4.84
1.4575e+09,10,0,58,4.2726e+11,4.5752e+12,4.5752e+12,4.2729e+11,4.2733e+11,4.5753e+12,-6.64
1.4575e+09,10,7,58,4.2726e+11,4.8812e+12,4.8822e+12,4.2819e+11,4.2822e+11,4.8822e+12,-9.84
1.4575e+09,2,10,152,4.5748e+12,4.3074e+11,4.3205e+11,4.5761e+12,4.5761e+12,4.3208e+11,-6.6
1.4575e+09,10,0,59,4.3364e+11,4.5816e+12,4.5816e+12,4.3367e+11,4.337e+11,4.5816e+12,-6.7
1.4575e+09,10,1,59,4.3364e+11,4.5796e+12,4.5798e+12,4.338e+11,4.3383e+11,4.5798e+12,-4.82
1.4575e+09,10,5,59,4.3364e+11,4.5719e+12,4.5726e+12,4.3431e+11,4.3434e+11,4.5726e+12,-2.34
1.4575e+09,10,6,59,4.3364e+11,4.5701e+12,4.5709e+12,4.3444e+11,4.3447e+11,4.5709e+12,-3
