X,Y
-0.99999,8.607002411252793e-05
-0.9997899799979999,8.607002411252793e-05
-0.9995899599959996,8.607002411252793e-05
-0.9993899399939995,8.607002411252793e-05
-0.9991899199919992,8.607002411252793e-05
-0.9989898999899991,8.607002411252793e-05
-0.9987898799879988,8.607002411252793e-05
-0.9985898599859987,8.607002411252793e-05
-0.9983898399839984,8.607002411252793e-05
-0.9981898199819983,8.607002411252793e-05
-0.997989799979998,8.607002411252793e-05
-0.9977897799779979,8.607002411252793e-05
-0.9975897599759976,8.607002411252793e-05
-0.9973897399739975,8.607002411252793e-05
-0.9971897199719972,8.607002411252793e-05
-0.9969896999699971,8.607002411252793e-05
-0.9967896799679968,8.607002411252793e-05
-0.9965896599659967,8.607002411252793e-05
-0.9963896399639964,8.607002411252793e-05
-0.9961896199619963,8.607002411252793e-05
-0.995989599959996,8.607002411252793e-05
-0.9957895799579959,8.607002411252793e-05
-0.9955895599559956,8.607002411252793e-05
-0.9953895399539955,8.607002411252793e-05
-0.9951895199519952,8.607002411252793e-05
-0.9949894999499951,8.607002411252793e-05
-0.9947894799479948,8.607002411252793e-05
-0.9945894599459947,8.607002411252793e-05
-0.9943894399439944,8.607002411252793e-05
-0.9941894199419943,8.607002411252793e-05
-0.993989399939994,8.607002411252793e-05
-0.9937893799379939,8.607002411252793e-05
-0.9935893599359936,8.607002411252793e-05
-0.9933893399339935,8.607002411252793e-05
-0.9931893199319932,8.607002411252793e-05
-0.9929892999299931,8.607002411252793e-05
-0.9927892799279928,8.607002411252793e-05
-0.9925892599259927,8.607002411252793e-05
-0.9923892399239924,8.607002411252793e-05
-0.9921892199219923,8.607002411252793e-05
-0.991989199919992,8.607002411252793e-05
-0.9917891799179919,8.607002411252793e-05
-0.9915891599159916,8.607002411252793e-05
-0.9913891399139915,8.607002411252793e-05
-0.9911891199119912,8.607002411252793e-05
-0.9909890999099911,8.607002411252793e-05
-0.9907890799079908,8.607002411252793e-05
-0.9905890599059907,8.607002411252793e-05
-0.9903890399039904,8.607002411252793e-05
-0.9901890199019903,8.607002411252793e-05
-0.98998899989999,8.607002411252793e-05
-0.9897889798979899,8.607002411252793e-05
-0.9895889598959896,8.607002411252793e-05
-0.9893889398939895,8.607002411252793e-05
-0.9891889198919892,8.607002411252793e-05
-0.9889888998899891,8.607002411252793e-05
-0.9887888798879888,8.607002411252793e-05
-0.9885888598859887,8.607002411252793e-05
-0.9883888398839884,8.607002411252793e-05
-0.9881888198819883,8.607002411252793e-05
-0.987988799879988,8.607002411252793e-05
-0.9877887798779879,8.607002411252793e-05
-0.9875887598759876,8.607002411252793e-05
-0.9873887398739875,8.607002411252793e-05
-0.9871887198719872,8.607002411252793e-05
-0.986988699869987,8.607002411252793e-05
-0.9867886798679868,8.607002411252793e-05
-0.9865886598659867,8.607002411252793e-05
-0.9863886398639864,8.607002411252793e-05
-0.9861886198619862,8.607002411252793e-05
-0.985988599859986,8.607002411252793e-05
-0.9857885798579858,8.607002411252793e-05
-0.9855885598559856,8.607002411252793e-05
-0.9853885398539854,8.607002411252793e-05
-0.9851885198519852,8.607002411252793e-05
-0.984988499849985,8.607002411252793e-05
-0.9847884798479848,8.607002411252793e-05
-0.9845884598459846,8.607002411252793e-05
-0.9843884398439845,8.607002411252793e-05
-0.9841884198419842,8.607002411252793e-05
-0.9839883998399841,8.607002411252793e-05
-0.9837883798379838,8.607002411252793e-05
-0.9835883598359837,8.607002411252793e-05
-0.9833883398339834,8.607002411252793e-05
-0.9831883198319833,8.607002411252793e-05
-0.982988299829983,8.607002411252793e-05
-0.9827882798279829,8.607002411252793e-05
-0.9825882598259826,8.607002411252793e-05
-0.9823882398239825,8.607002411252793e-05
-0.9821882198219822,8.607002411252793e-05
-0.9819881998199821,8.607002411252793e-05
-0.9817881798179818,8.607002411252793e-05
-0.9815881598159817,8.607002411252793e-05
-0.9813881398139814,8.607002411252793e-05
-0.9811881198119813,8.607002411252793e-05
-0.980988099809981,8.607002411252793e-05
-0.9807880798079809,8.607002411252793e-05
-0.9805880598059806,8.607002411252793e-05
-0.9803880398039805,8.607002411252793e-05
-0.9801880198019802,8.607002411252793e-05
-0.9799879997999801,8.607002411252793e-05
-0.9797879797979798,8.607002411252793e-05
-0.9795879597959797,8.607002411252793e-05
-0.9793879397939794,8.607002411252793e-05
-0.9791879197919793,8.607002411252793e-05
-0.978987899789979,8.607002411252793e-05
-0.9787878797879789,8.607002411252793e-05
-0.9785878597859786,8.607002411252793e-05
-0.9783878397839785,8.607002411252793e-05
-0.9781878197819782,8.607002411252793e-05
-0.9779877997799781,8.607002411252793e-05
-0.9777877797779778,8.607002411252793e-05
-0.9775877597759777,8.607002411252793e-05
-0.9773877397739774,8.607002411252793e-05
-0.9771877197719773,8.607002411252793e-05
-0.976987699769977,8.607002411252793e-05
-0.9767876797679769,8.607002411252793e-05
-0.9765876597659766,8.607002411252793e-05
-0.9763876397639765,8.607002411252793e-05
