X,Y
-2.49999,5.751034434068543e-05
-2.4994899499949996,5.751034434068543e-05
-2.498989899989999,5.751034434068543e-05
-2.4984898499849986,5.751034434068543e-05
-2.497989799979998,5.751034434068543e-05
-2.4974897499749975,5.751034434068543e-05
-2.4969896999699968,5.751034434068543e-05
-2.4964896499649964,5.751034434068543e-05
-2.495989599959996,5.751034434068543e-05
-2.4954895499549954,5.751034434068543e-05
-2.494989499949995,5.751034434068543e-05
-2.4944894499449943,5.751034434068543e-05
-2.493989399939994,5.751034434068543e-05
-2.4934893499349933,5.751034434068543e-05
-2.492989299929993,5.751034434068543e-05
-2.492489249924992,5.751034434068543e-05
-2.491989199919992,5.751034434068543e-05
-2.4914891499149916,5.751034434068543e-05
-2.490989099909991,5.751034434068543e-05
-2.4904890499049905,5.751034434068543e-05
-2.48998899989999,5.751034434068543e-05
-2.4894889498949895,5.751034434068543e-05
-2.4889888998899887,5.751034434068543e-05
-2.4884888498849884,5.751034434068543e-05
-2.487988799879988,5.751034434068543e-05
-2.4874887498749874,5.751034434068543e-05
-2.486988699869987,5.751034434068543e-05
-2.4864886498649863,5.751034434068543e-05
-2.485988599859986,5.751034434068543e-05
-2.4854885498549852,5.751034434068543e-05
-2.484988499849985,5.751034434068543e-05
-2.4844884498449846,5.751034434068543e-05
-2.483988399839984,5.751034434068543e-05
-2.4834883498349836,5.751034434068543e-05
-2.482988299829983,5.751034434068543e-05
-2.4824882498249825,5.751034434068543e-05
-2.4819881998199818,5.751034434068543e-05
-2.4814881498149814,5.751034434068543e-05
-2.480988099809981,5.751034434068543e-05
-2.4804880498049804,5.751034434068543e-05
-2.47998799979998,5.751034434068543e-05
-2.4794879497949793,5.751034434068543e-05
-2.478987899789979,5.751034434068543e-05
-2.4784878497849783,5.751034434068543e-05
-2.477987799779978,5.751034434068543e-05
-2.4774877497749777,5.751034434068543e-05
-2.476987699769977,5.751034434068543e-05
-2.4764876497649766,5.751034434068543e-05
-2.475987599759976,5.751034434068543e-05
-2.4754875497549755,5.751034434068543e-05
-2.474987499749975,5.751034434068543e-05
-2.4744874497449745,5.751034434068543e-05
-2.4739873997399737,5.751034434068543e-05
-2.4734873497349734,5.751034434068543e-05
-2.472987299729973,5.751034434068543e-05
-2.4724872497249724,5.751034434068543e-05
-2.471987199719972,5.751034434068543e-05
-2.4714871497149713,5.751034434068543e-05
-2.470987099709971,5.751034434068543e-05
-2.4704870497049702,5.751034434068543e-05
-2.46998699969997,5.751034434068543e-05
-2.4694869496949696,5.751034434068543e-05
-2.468986899689969,5.751034434068543e-05
-2.4684868496849686,5.751034434068543e-05
-2.467986799679968,5.751034434068543e-05
-2.4674867496749675,5.751034434068543e-05
-2.4669866996699668,5.751034434068543e-05
-2.4664866496649664,5.751034434068543e-05
-2.465986599659966,5.751034434068543e-05
-2.4654865496549654,5.751034434068543e-05
-2.464986499649965,5.751034434068543e-05
-2.4644864496449643,5.751034434068543e-05
-2.463986399639964,5.751034434068543e-05
-2.4634863496349633,5.751034434068543e-05
-2.462986299629963,5.751034434068543e-05
-2.462486249624962,7.763084483500298e-05
-2.461986199619962,7.763084483500298e-05
-2.4614861496149616,7.763084483500298e-05
-2.460986099609961,7.763084483500298e-05
-2.4604860496049605,7.763084483500298e-05
-2.45998599959996,7.763084483500298e-05
-2.4594859495949595,7.763084483500298e-05
-2.4589858995899587,7.763084483500298e-05
-2.4584858495849584,7.763084483500298e-05
-2.457985799579958,7.763084483500298e-05
-2.4574857495749574,7.763084483500298e-05
-2.456985699569957,7.763084483500298e-05
-2.4564856495649563,7.763084483500298e-05
-2.455985599559956,7.763084483500298e-05
-2.4554855495549552,7.763084483500298e-05
-2.454985499549955,7.763084483500298e-05
-2.4544854495449546,7.763084483500298e-05
-2.453985399539954,7.763084483500298e-05
-2.4534853495349536,7.763084483500298e-05
-2.452985299529953,7.763084483500298e-05
-2.4524852495249525,7.763084483500298e-05
-2.4519851995199518,7.763084483500298e-05
-2.4514851495149514,7.763084483500298e-05
-2.450985099509951,7.763084483500298e-05
-2.4504850495049504,7.763084483500298e-05
-2.44998499949995,7.763084483500298e-05
-2.4494849494949493,7.763084483500298e-05
-2.448984899489949,7.763084483500298e-05
-2.4484848494849483,7.763084483500298e-05
-2.447984799479948,7.763084483500298e-05
-2.4474847494749477,7.763084483500298e-05
-2.446984699469947,7.763084483500298e-05
-2.4464846494649466,7.763084483500298e-05
-2.445984599459946,7.763084483500298e-05
-2.4454845494549455,7.763084483500298e-05
-2.444984499449945,7.763084483500298e-05
-2.4444844494449445,7.763084483500298e-05
-2.4439843994399437,7.763084483500298e-05
-2.4434843494349434,7.763084483500298e-05
-2.442984299429943,7.763084483500298e-05
-2.4424842494249424,7.763084483500298e-05
-2.441984199419942,7.763084483500298e-05
-2.4414841494149413,7.763084483500298e-05
-2.440984099409941,7.763084483500298e-05
-2.4404840494049402,7.763084483500298e-05
-2.43998399939994,7.763084483500298e-05
-2.4394839493949396,7.763084483500298e-05
-2.438983899389939,7.763084483500298e-05
-2.4384838493849386,7.763084483500298e-05
-2.437983799379938,7.763084483500298e-05
-2.4374837493749375,7.763084483500298e-05
-2.4369836993699368,7.763084483500298e-05
-2.4364836493649364,7.763084483500298e-05
-2.435983599359936,7.763084483500298e-05
-2.4354835493549354,7.763084483500298e-05
-2.434983499349935,7.763084483500298e-05
-2.4344834493449343,7.763084483500298e-05
-2.433983399339934,7.763084483500298e-05
-2.4334833493349333,7.763084483500298e-05
-2.432983299329933,7.763084483500298e-05
-2.432483249324932,7.763084483500298e-05
-2.431983199319932,7.763084483500298e-05
-2.4314831493149316,7.763084483500298e-05
-2.430983099309931,7.763084483500298e-05
-2.4304830493049305,7.763084483500298e-05
-2.42998299929993,7.763084483500298e-05
-2.4294829492949295,7.763084483500298e-05
-2.4289828992899287,7.763084483500298e-05
-2.4284828492849284,7.763084483500298e-05
-2.427982799279928,7.763084483500298e-05
-2.4274827492749274,7.763084483500298e-05
-2.426982699269927,7.763084483500298e-05
-2.4264826492649263,7.763084483500298e-05
-2.425982599259926,7.763084483500298e-05
-2.4254825492549252,7.763084483500298e-05
-2.424982499249925,7.763084483500298e-05
-2.4244824492449246,7.763084483500298e-05
-2.423982399239924,7.763084483500298e-05
-2.4234823492349236,7.763084483500298e-05
-2.422982299229923,7.763084483500298e-05
-2.4224822492249225,7.763084483500298e-05
-2.4219821992199217,7.763084483500298e-05
-2.4214821492149214,7.763084483500298e-05
-2.420982099209921,7.763084483500298e-05
-2.4204820492049204,7.763084483500298e-05
-2.41998199919992,7.763084483500298e-05
-2.4194819491949193,7.763084483500298e-05
-2.418981899189919,7.763084483500298e-05
-2.4184818491849183,7.763084483500298e-05
-2.417981799179918,7.763084483500298e-05
-2.4174817491749176,7.763084483500298e-05
-2.416981699169917,7.763084483500298e-05
-2.4164816491649166,7.763084483500298e-05
-2.415981599159916,7.763084483500298e-05
-2.4154815491549155,7.763084483500298e-05
-2.414981499149915,7.763084483500298e-05
-2.4144814491449145,7.763084483500298e-05
-2.4139813991399137,7.763084483500298e-05
-2.4134813491349134,7.763084483500298e-05
-2.412981299129913,7.763084483500298e-05
-2.4124812491249124,7.763084483500298e-05
-2.411981199119912,7.763084483500298e-05
-2.4114811491149113,7.763084483500298e-05
-2.410981099109911,7.763084483500298e-05
-2.4104810491049102,7.763084483500298e-05
-2.40998099909991,7.763084483500298e-05
-2.4094809490949096,7.763084483500298e-05
-2.408980899089909,7.763084483500298e-05
-2.4084808490849086,7.763084483500298e-05
-2.407980799079908,7.763084483500298e-05
-2.4074807490749075,7.763084483500298e-05
-2.4069806990699067,7.763084483500298e-05
-2.4064806490649064,7.763084483500298e-05
-2.405980599059906,7.763084483500298e-05
-2.4054805490549054,7.763084483500298e-05
-2.404980499049905,7.763084483500298e-05
-2.4044804490449043,7.763084483500298e-05
-2.403980399039904,7.763084483500298e-05
-2.4034803490349033,7.763084483500298e-05
-2.402980299029903,7.763084483500298e-05
-2.402480249024902,7.763084483500298e-05
-2.401980199019902,7.763084483500298e-05
-2.4014801490149016,7.763084483500298e-05
-2.400980099009901,7.763084483500298e-05
-2.4004800490049005,7.763084483500298e-05
-2.3999799989998998,7.763084483500298e-05
-2.3994799489948995,7.763084483500298e-05
-2.3989798989898987,7.763084483500298e-05
-2.3984798489848984,7.763084483500298e-05
-2.397979798979898,7.763084483500298e-05
-2.3974797489748974,7.763084483500298e-05
-2.396979698969897,7.763084483500298e-05
-2.3964796489648963,7.763084483500298e-05
-2.395979598959896,7.763084483500298e-05
-2.3954795489548952,7.763084483500298e-05
-2.394979498949895,7.763084483500298e-05
-2.3944794489448946,7.763084483500298e-05
-2.393979398939894,7.763084483500298e-05
-2.3934793489348936,7.763084483500298e-05
-2.392979298929893,7.763084483500298e-05
-2.3924792489248925,7.763084483500298e-05
-2.3919791989198917,7.763084483500298e-05
-2.3914791489148914,7.763084483500298e-05
-2.390979098909891,7.763084483500298e-05
-2.3904790489048904,7.763084483500298e-05
-2.38997899889989,7.763084483500298e-05
-2.3894789488948893,7.763084483500298e-05
-2.388978898889889,7.763084483500298e-05
-2.3884788488848883,7.763084483500298e-05
-2.387978798879888,7.763084483500298e-05
-2.3874787488748876,7.763084483500298e-05
