X;Y
-12.99999;1.04E-07
-12.99738974;1.04E-07
-12.99478948;1.04E-07
-12.99218922;1.04E-07
-12.98958896;1.04E-07
-12.9869887;1.04E-07
-12.98438844;1.04E-07
-12.98178818;1.04E-07
-12.97918792;1.04E-07
-12.97658766;1.04E-07
-12.9739874;1.04E-07
-12.97138714;1.04E-07
-12.96878688;1.04E-07
-12.96618662;1.04E-07
-12.96358636;1.04E-07
-12.9609861;1.04E-07
-12.95838584;1.04E-07
-12.95578558;1.04E-07
-12.95318532;1.04E-07
-12.95058506;1.04E-07
-12.9479848;1.04E-07
-12.94538454;1.04E-07
-12.94278428;1.04E-07
-12.94018402;1.04E-07
-12.93758376;1.04E-07
-12.9349835;1.04E-07
-12.93238324;1.04E-07
-12.92978298;1.04E-07
-12.92718272;1.04E-07
-12.92458246;1.04E-07
-12.9219822;1.04E-07
-12.91938194;1.04E-07
-12.91678168;1.04E-07
-12.91418142;1.04E-07
-12.91158116;1.04E-07
-12.9089809;1.04E-07
-12.90638064;1.04E-07
-12.90378038;1.04E-07
-12.90118012;1.04E-07
-12.89857986;1.04E-07
-12.8959796;1.04E-07
-12.89337934;1.04E-07
-12.89077908;1.04E-07
-12.88817882;1.04E-07
-12.88557856;1.04E-07
-12.8829783;1.04E-07
-12.88037804;1.04E-07
-12.87777778;1.04E-07
-12.87517752;1.04E-07
-12.87257726;1.04E-07
-12.869977;1.04E-07
-12.86737674;1.04E-07
-12.86477648;1.04E-07
-12.86217622;1.04E-07
-12.85957596;1.04E-07
-12.8569757;1.04E-07
-12.85437544;1.04E-07
-12.85177518;1.04E-07
-12.84917492;1.04E-07
-12.84657466;1.04E-07
-12.8439744;1.04E-07
-12.84137414;1.04E-07
-12.83877388;1.04E-07
-12.83617362;1.04E-07
-12.83357336;1.04E-07
-12.8309731;1.04E-07
-12.82837284;1.04E-07
-12.82577258;1.04E-07
-12.82317232;1.04E-07
-12.82057206;1.04E-07
-12.8179718;1.04E-07
-12.81537154;1.04E-07
-12.81277128;1.04E-07
-12.81017102;1.04E-07
-12.80757076;1.04E-07
-12.8049705;1.04E-07
-12.80237024;1.04E-07
-12.79976998;1.04E-07
-12.79716972;1.04E-07
-12.79456946;1.04E-07
-12.7919692;1.04E-07
-12.78936894;1.04E-07
-12.78676868;1.04E-07
-12.78416842;1.04E-07
-12.78156816;1.04E-07
-12.7789679;1.04E-07
-12.77636764;1.04E-07
-12.77376738;1.04E-07
-12.77116712;1.04E-07
-12.76856686;1.04E-07
-12.7659666;1.04E-07
-12.76336634;1.04E-07
-12.76076608;1.04E-07
-12.75816582;1.04E-07
-12.75556556;1.04E-07
-12.7529653;1.04E-07
-12.75036504;1.04E-07
-12.74776478;1.04E-07
-12.74516452;1.04E-07
-12.74256426;1.04E-07
-12.739964;1.04E-07
-12.73736374;1.04E-07
-12.73476348;1.04E-07
-12.73216322;1.04E-07
-12.72956296;1.04E-07
-12.7269627;1.04E-07
-12.72436244;1.04E-07
-12.72176218;1.04E-07
-12.71916192;1.04E-07
-12.71656166;1.04E-07
-12.7139614;1.04E-07
-12.71136114;1.04E-07
-12.70876088;1.04E-07
-12.70616062;1.04E-07
-12.70356036;1.04E-07
-12.7009601;1.04E-07
-12.69835984;1.04E-07
-12.69575958;1.04E-07
-12.69315932;1.04E-07
-12.69055906;1.04E-07
-12.6879588;1.04E-07
-12.68535854;1.04E-07
-12.68275828;1.04E-07
-12.68015802;1.04E-07
-12.67755776;1.04E-07
-12.6749575;1.04E-07
-12.67235724;1.04E-07
-12.66975698;1.04E-07
-12.66715672;1.04E-07
-12.66455646;1.04E-07
-12.6619562;1.04E-07
-12.65935594;1.04E-07
-12.65675568;1.04E-07
-12.65415542;1.04E-07
-12.65155516;1.04E-07
-12.6489549;1.04E-07
-12.64635464;1.04E-07
-12.64375438;1.04E-07
-12.64115412;1.04E-07
-12.63855386;1.04E-07
-12.6359536;1.04E-07
-12.63335334;1.04E-07
