X;Y
-10.99999;3.56E-07
-10.99778978;3.56E-07
-10.99558956;3.56E-07
-10.99338934;3.56E-07
-10.99118912;3.56E-07
-10.9889889;3.56E-07
-10.98678868;3.56E-07
-10.98458846;3.56E-07
-10.98238824;3.56E-07
-10.98018802;3.56E-07
-10.9779878;3.56E-07
-10.97578758;3.56E-07
-10.97358736;3.56E-07
-10.97138714;3.56E-07
-10.96918692;3.56E-07
-10.9669867;3.56E-07
-10.96478648;3.56E-07
-10.96258626;3.56E-07
-10.96038604;3.56E-07
-10.95818582;3.56E-07
-10.9559856;3.56E-07
-10.95378538;3.56E-07
-10.95158516;3.56E-07
-10.94938494;3.56E-07
-10.94718472;3.56E-07
-10.9449845;3.56E-07
-10.94278428;3.56E-07
-10.94058406;3.56E-07
-10.93838384;3.56E-07
-10.93618362;3.56E-07
-10.9339834;3.56E-07
-10.93178318;3.56E-07
-10.92958296;3.56E-07
-10.92738274;3.56E-07
-10.92518252;3.56E-07
-10.9229823;3.56E-07
-10.92078208;3.56E-07
-10.91858186;3.56E-07
-10.91638164;3.56E-07
-10.91418142;3.56E-07
-10.9119812;3.56E-07
-10.90978098;3.56E-07
-10.90758076;3.56E-07
-10.90538054;3.56E-07
-10.90318032;3.56E-07
-10.9009801;3.56E-07
-10.89877988;3.56E-07
-10.89657966;3.56E-07
-10.89437944;3.56E-07
-10.89217922;3.56E-07
-10.889979;3.56E-07
-10.88777878;3.56E-07
-10.88557856;3.56E-07
-10.88337834;3.56E-07
-10.88117812;3.56E-07
-10.8789779;3.56E-07
-10.87677768;3.56E-07
-10.87457746;3.56E-07
-10.87237724;3.56E-07
-10.87017702;3.56E-07
-10.8679768;3.56E-07
-10.86577658;3.56E-07
-10.86357636;3.56E-07
-10.86137614;3.56E-07
-10.85917592;3.56E-07
-10.8569757;3.56E-07
-10.85477548;3.56E-07
-10.85257526;3.56E-07
-10.85037504;3.56E-07
-10.84817482;3.56E-07
-10.8459746;3.56E-07
-10.84377438;3.56E-07
-10.84157416;3.56E-07
-10.83937394;3.56E-07
-10.83717372;3.56E-07
-10.8349735;3.56E-07
-10.83277328;3.56E-07
-10.83057306;3.56E-07
-10.82837284;3.56E-07
-10.82617262;3.56E-07
-10.8239724;3.56E-07
-10.82177218;3.56E-07
-10.81957196;3.56E-07
-10.81737174;3.56E-07
-10.81517152;3.56E-07
-10.8129713;3.56E-07
-10.81077108;3.56E-07
-10.80857086;3.56E-07
-10.80637064;3.56E-07
-10.80417042;3.56E-07
-10.8019702;3.56E-07
-10.79976998;3.56E-07
-10.79756976;3.56E-07
-10.79536954;3.56E-07
-10.79316932;3.56E-07
-10.7909691;3.56E-07
-10.78876888;3.56E-07
-10.78656866;3.56E-07
-10.78436844;3.56E-07
-10.78216822;3.56E-07
-10.779968;3.56E-07
-10.77776778;3.56E-07
-10.77556756;3.56E-07
-10.77336734;3.56E-07
-10.77116712;3.56E-07
-10.7689669;3.56E-07
-10.76676668;3.56E-07
-10.76456646;3.56E-07
-10.76236624;3.56E-07
-10.76016602;3.56E-07
-10.7579658;3.56E-07
-10.75576558;3.56E-07
-10.75356536;3.56E-07
-10.75136514;3.56E-07
-10.74916492;3.56E-07
-10.7469647;3.56E-07
-10.74476448;3.56E-07
-10.74256426;3.56E-07
-10.74036404;3.56E-07
-10.73816382;3.56E-07
-10.7359636;3.56E-07
-10.73376338;3.56E-07
-10.73156316;3.56E-07
-10.72936294;3.56E-07
-10.72716272;3.56E-07
-10.7249625;3.56E-07
-10.72276228;3.56E-07
-10.72056206;3.56E-07
-10.71836184;3.56E-07
-10.71616162;3.56E-07
-10.7139614;3.56E-07
-10.71176118;3.56E-07
-10.70956096;3.56E-07
-10.70736074;3.56E-07
-10.70516052;3.56E-07
-10.7029603;3.56E-07
-10.70076008;3.56E-07
-10.69855986;3.56E-07
-10.69635964;3.56E-07
-10.69415942;3.56E-07
-10.6919592;3.56E-07
-10.68975898;3.56E-07
-10.68755876;3.56E-07
-10.68535854;3.56E-07
-10.68315832;3.56E-07
-10.6809581;3.56E-07
-10.67875788;3.56E-07
-10.67655766;3.56E-07
-10.67435744;3.56E-07
-10.67215722;3.56E-07
-10.669957;3.56E-07
-10.66775678;3.56E-07
-10.66555656;3.56E-07
-10.66335634;3.56E-07
-10.66115612;3.56E-07
-10.6589559;3.56E-07
-10.65675568;3.56E-07
-10.65455546;3.56E-07
-10.65235524;3.56E-07
-10.65015502;3.56E-07
-10.6479548;3.56E-07
-10.64575458;3.56E-07
-10.64355436;3.56E-07
-10.64135414;3.56E-07
-10.63915392;3.56E-07
-10.6369537;3.56E-07
-10.63475348;3.56E-07
-10.63255326;3.56E-07
-10.63035304;3.56E-07
-10.62815282;3.56E-07
-10.6259526;3.56E-07
-10.62375238;3.56E-07
-10.62155216;3.56E-07
-10.61935194;3.56E-07
-10.61715172;3.56E-07
-10.6149515;3.56E-07
-10.61275128;3.56E-07
-10.61055106;3.56E-07
-10.60835084;3.56E-07
-10.60615062;3.56E-07
-10.6039504;3.56E-07
-10.60175018;3.56E-07
-10.59954996;3.56E-07
-10.59734974;3.56E-07
-10.59514952;3.56E-07
-10.5929493;3.56E-07
-10.59074908;3.56E-07
-10.58854886;3.56E-07
-10.58634864;3.56E-07
-10.58414842;3.56E-07
-10.5819482;3.56E-07
-10.57974798;3.56E-07
-10.57754776;3.56E-07
-10.57534754;3.56E-07
-10.57314732;3.56E-07
-10.5709471;3.56E-07
-10.56874688;3.56E-07
-10.56654666;3.56E-07
-10.56434644;3.56E-07
-10.56214622;3.56E-07
-10.559946;3.56E-07
-10.55774578;3.56E-07
-10.55554556;3.56E-07
-10.55334534;3.56E-07
-10.55114512;3.56E-07
-10.5489449;3.56E-07
-10.54674468;3.56E-07
-10.54454446;3.56E-07
-10.54234424;3.56E-07
-10.54014402;3.56E-07
-10.5379438;3.56E-07
-10.53574358;3.56E-07
-10.53354336;3.56E-07
-10.53134314;3.56E-07
-10.52914292;3.56E-07
-10.5269427;3.56E-07
-10.52474248;3.56E-07
-10.52254226;3.56E-07
-10.52034204;3.56E-07
-10.51814182;3.56E-07
-10.5159416;3.56E-07
-10.51374138;3.56E-07
-10.51154116;3.56E-07
-10.50934094;3.56E-07
-10.50714072;3.56E-07
-10.5049405;3.56E-07
-10.50274028;3.56E-07
-10.50054006;3.56E-07
-10.49833983;3.56E-07
-10.49613961;3.56E-07
-10.49393939;3.56E-07
-10.49173917;3.56E-07
-10.48953895;3.56E-07
-10.48733873;3.56E-07
-10.48513851;3.56E-07
-10.48293829;3.56E-07
-10.48073807;3.56E-07
-10.47853785;3.56E-07
-10.47633763;3.56E-07
-10.47413741;3.56E-07
-10.47193719;3.56E-07
-10.46973697;3.56E-07
-10.46753675;3.56E-07
-10.46533653;3.56E-07
-10.46313631;3.56E-07
-10.46093609;3.56E-07
-10.45873587;3.56E-07
-10.45653565;3.56E-07
-10.45433543;3.56E-07
-10.45213521;3.56E-07
-10.44993499;3.56E-07
-10.44773477;3.56E-07
-10.44553455;3.56E-07
-10.44333433;3.56E-07
-10.44113411;3.56E-07
-10.43893389;3.56E-07
-10.43673367;3.56E-07
-10.43453345;3.56E-07
-10.43233323;3.56E-07
-10.43013301;3.56E-07
-10.42793279;3.56E-07
-10.42573257;3.56E-07
-10.42353235;3.56E-07
-10.42133213;3.56E-07
-10.41913191;3.56E-07
-10.41693169;3.56E-07
-10.41473147;3.56E-07
-10.41253125;7.17E-07
-10.41033103;7.17E-07
-10.40813081;7.17E-07
-10.40593059;7.17E-07
-10.40373037;7.17E-07
-10.40153015;7.17E-07
-10.39932993;7.17E-07
-10.39712971;7.17E-07
-10.39492949;7.17E-07
-10.39272927;7.17E-07
-10.39052905;7.17E-07
-10.38832883;7.17E-07
-10.38612861;7.17E-07
-10.38392839;7.17E-07
-10.38172817;7.17E-07
-10.37952795;7.17E-07
-10.37732773;7.17E-07
-10.37512751;7.17E-07
-10.37292729;7.17E-07
-10.37072707;7.17E-07
-10.36852685;7.17E-07
-10.36632663;7.17E-07
-10.36412641;7.17E-07
-10.36192619;7.17E-07
-10.35972597;7.17E-07
-10.35752575;7.17E-07
-10.35532553;7.17E-07
-10.35312531;7.17E-07
-10.35092509;7.17E-07
-10.34872487;7.17E-07
-10.34652465;7.17E-07
-10.34432443;7.17E-07
-10.34212421;7.17E-07
-10.33992399;7.17E-07
-10.33772377;7.17E-07
-10.33552355;7.17E-07
-10.33332333;7.17E-07
-10.33112311;7.17E-07
-10.32892289;7.17E-07
-10.32672267;7.17E-07
-10.32452245;7.17E-07
-10.32232223;7.17E-07
-10.32012201;7.17E-07
-10.31792179;7.17E-07
-10.31572157;7.17E-07
-10.31352135;7.17E-07
-10.31132113;7.17E-07
-10.30912091;7.17E-07
-10.30692069;7.17E-07
-10.30472047;7.17E-07
-10.30252025;7.17E-07
-10.30032003;7.17E-07
-10.29811981;7.17E-07
-10.29591959;7.17E-07
-10.29371937;7.17E-07
-10.29151915;7.17E-07
-10.28931893;7.17E-07
-10.28711871;7.17E-07
-10.28491849;7.17E-07
-10.28271827;7.17E-07
-10.28051805;7.17E-07
-10.27831783;7.17E-07
-10.27611761;7.17E-07
-10.27391739;7.17E-07
-10.27171717;7.17E-07
-10.26951695;7.17E-07
-10.26731673;7.17E-07
-10.26511651;7.17E-07
-10.26291629;7.17E-07
-10.26071607;7.17E-07
-10.25851585;7.17E-07
-10.25631563;7.17E-07
-10.25411541;7.17E-07
-10.25191519;7.17E-07
-10.24971497;7.17E-07
-10.24751475;7.17E-07
-10.24531453;7.17E-07
-10.24311431;7.17E-07
-10.24091409;7.17E-07
-10.23871387;7.17E-07
-10.23651365;7.17E-07
-10.23431343;7.17E-07
-10.23211321;7.17E-07
-10.22991299;7.17E-07
-10.22771277;7.17E-07
-10.22551255;7.17E-07
-10.22331233;7.17E-07
-10.22111211;7.17E-07
-10.21891189;7.17E-07
-10.21671167;7.17E-07
-10.21451145;7.17E-07
-10.21231123;7.17E-07
-10.21011101;7.17E-07
-10.20791079;7.17E-07
-10.20571057;7.17E-07
-10.20351035;7.17E-07
-10.20131013;7.17E-07
-10.19910991;7.17E-07
-10.19690969;7.17E-07
-10.19470947;7.17E-07
-10.19250925;7.17E-07
-10.19030903;7.17E-07
-10.18810881;7.17E-07
-10.18590859;7.17E-07
-10.18370837;7.17E-07
-10.18150815;7.17E-07
-10.17930793;7.17E-07
-10.17710771;7.17E-07
-10.17490749;7.17E-07
-10.17270727;7.17E-07
-10.17050705;7.17E-07
-10.16830683;7.17E-07
-10.16610661;7.17E-07
-10.16390639;7.17E-07
-10.16170617;7.17E-07
-10.15950595;7.17E-07
-10.15730573;7.17E-07
-10.15510551;7.17E-07
-10.15290529;7.17E-07
-10.15070507;7.17E-07
-10.14850485;7.17E-07
-10.14630463;7.17E-07
-10.14410441;7.17E-07
-10.14190419;7.17E-07
-10.13970397;7.17E-07
-10.13750375;7.17E-07
-10.13530353;7.17E-07
-10.13310331;7.17E-07
-10.13090309;7.17E-07
-10.12870287;7.17E-07
-10.12650265;7.17E-07
-10.12430243;7.17E-07
-10.12210221;7.17E-07
-10.11990199;7.17E-07
-10.11770177;7.17E-07
-10.11550155;7.17E-07
-10.11330133;7.17E-07
-10.11110111;7.17E-07
-10.10890089;7.17E-07
-10.10670067;7.17E-07
-10.10450045;7.17E-07
-10.10230023;7.17E-07
-10.10010001;7.17E-07
-10.09789979;7.17E-07
-10.09569957;7.17E-07
-10.09349935;7.17E-07
-10.09129913;7.17E-07
-10.08909891;7.17E-07
-10.08689869;7.17E-07
-10.08469847;7.17E-07
-10.08249825;7.17E-07
-10.08029803;7.17E-07
-10.07809781;7.17E-07
-10.07589759;7.17E-07
-10.07369737;7.17E-07
-10.07149715;7.17E-07
-10.06929693;7.17E-07
-10.06709671;7.17E-07
-10.06489649;7.17E-07
-10.06269627;7.17E-07
-10.06049605;7.17E-07
-10.05829583;7.17E-07
-10.05609561;7.17E-07
-10.05389539;7.17E-07
-10.05169517;7.17E-07
-10.04949495;7.17E-07
-10.04729473;7.17E-07
-10.04509451;7.17E-07
-10.04289429;7.17E-07
-10.04069407;7.17E-07
-10.03849385;7.17E-07
-10.03629363;7.17E-07
-10.03409341;7.17E-07
-10.03189319;7.17E-07
-10.02969297;7.17E-07
-10.02749275;7.17E-07
-10.02529253;7.17E-07
-10.02309231;7.17E-07
-10.02089209;7.17E-07
-10.01869187;7.17E-07
-10.01649165;7.17E-07
-10.01429143;7.17E-07
-10.01209121;7.17E-07
-10.00989099;7.17E-07
-10.00769077;7.17E-07
-10.00549055;7.17E-07
-10.00329033;7.17E-07
-10.00109011;7.17E-07
-9.99888989;7.17E-07
-9.99668967;7.17E-07
-9.99448945;7.17E-07
-9.99228923;7.17E-07
-9.99008901;7.17E-07
-9.98788879;7.17E-07
-9.98568857;7.17E-07
-9.98348835;7.17E-07
-9.98128813;7.17E-07
-9.97908791;7.17E-07
-9.97688769;7.17E-07
-9.97468747;7.17E-07
-9.97248725;7.17E-07
-9.97028703;7.17E-07
-9.96808681;7.17E-07
-9.96588659;7.17E-07
-9.96368637;7.17E-07
-9.96148615;7.17E-07
-9.95928593;7.17E-07
-9.95708571;7.17E-07
-9.95488549;7.17E-07
-9.95268527;7.17E-07
-9.95048505;7.17E-07
-9.948284829;7.17E-07
-9.946084609;7.17E-07
-9.943884389;7.17E-07
-9.941684169;7.17E-07
-9.939483949;7.17E-07
-9.937283729;7.17E-07
-9.935083509;7.17E-07
-9.932883289;7.17E-07
-9.930683069;7.17E-07
-9.928482849;7.17E-07
-9.926282629;7.17E-07
-9.924082409;7.17E-07
-9.921882189;7.17E-07
-9.919681969;7.17E-07
-9.917481749;7.17E-07
-9.915281529;7.17E-07
-9.913081309;7.17E-07
-9.910881089;7.17E-07
-9.908680869;7.17E-07
-9.906480649;7.17E-07
-9.904280429;7.17E-07
-9.902080209;7.17E-07
-9.899879989;7.17E-07
-9.897679769;7.17E-07
-9.895479549;7.17E-07
-9.893279329;7.17E-07
-9.891079109;7.17E-07
-9.888878889;7.17E-07
-9.886678669;7.17E-07
-9.884478449;7.17E-07
-9.882278229;7.17E-07
-9.880078009;7.17E-07
-9.877877789;7.17E-07
-9.875677569;7.17E-07
-9.873477349;7.17E-07
-9.871277129;7.17E-07
-9.869076909;7.17E-07
-9.866876689;7.17E-07
-9.864676469;7.17E-07
-9.862476249;7.17E-07
-9.860276029;7.17E-07
-9.858075809;7.17E-07
-9.855875589;7.17E-07
-9.853675369;7.17E-07
-9.851475149;7.17E-07
-9.849274928;7.17E-07
-9.847074708;7.17E-07
-9.844874488;7.17E-07
