X;Y
-0.99999;8.61E-05
-0.99978998;8.61E-05
-0.99958996;8.61E-05
-0.99938994;8.61E-05
-0.99918992;8.61E-05
-0.9989899;8.61E-05
-0.99878988;8.61E-05
-0.99858986;8.61E-05
-0.99838984;8.61E-05
-0.99818982;8.61E-05
-0.9979898;8.61E-05
-0.99778978;8.61E-05
-0.99758976;8.61E-05
-0.99738974;8.61E-05
-0.99718972;8.61E-05
-0.9969897;8.61E-05
-0.99678968;8.61E-05
-0.99658966;8.61E-05
-0.99638964;8.61E-05
-0.99618962;8.61E-05
-0.9959896;8.61E-05
-0.99578958;8.61E-05
-0.99558956;8.61E-05
-0.99538954;8.61E-05
-0.99518952;8.61E-05
-0.9949895;8.61E-05
-0.99478948;8.61E-05
-0.99458946;8.61E-05
-0.99438944;8.61E-05
-0.99418942;8.61E-05
-0.9939894;8.61E-05
-0.99378938;8.61E-05
-0.99358936;8.61E-05
-0.99338934;8.61E-05
-0.99318932;8.61E-05
-0.9929893;8.61E-05
-0.99278928;8.61E-05
-0.99258926;8.61E-05
-0.99238924;8.61E-05
-0.99218922;8.61E-05
-0.9919892;8.61E-05
-0.99178918;8.61E-05
-0.99158916;8.61E-05
-0.99138914;8.61E-05
-0.99118912;8.61E-05
-0.9909891;8.61E-05
-0.99078908;8.61E-05
-0.99058906;8.61E-05
-0.99038904;8.61E-05
-0.99018902;8.61E-05
-0.989989;8.61E-05
-0.98978898;8.61E-05
-0.98958896;8.61E-05
-0.98938894;8.61E-05
-0.98918892;8.61E-05
-0.9889889;8.61E-05
-0.98878888;8.61E-05
-0.98858886;8.61E-05
-0.98838884;8.61E-05
-0.98818882;8.61E-05
-0.9879888;8.61E-05
-0.98778878;8.61E-05
-0.98758876;8.61E-05
-0.98738874;8.61E-05
-0.98718872;8.61E-05
-0.9869887;8.61E-05
-0.98678868;8.61E-05
-0.98658866;8.61E-05
-0.98638864;8.61E-05
-0.98618862;8.61E-05
-0.9859886;8.61E-05
-0.98578858;8.61E-05
-0.98558856;8.61E-05
-0.98538854;8.61E-05
-0.98518852;8.61E-05
-0.9849885;8.61E-05
-0.98478848;8.61E-05
-0.98458846;8.61E-05
-0.98438844;8.61E-05
-0.98418842;8.61E-05
-0.9839884;8.61E-05
-0.98378838;8.61E-05
-0.98358836;8.61E-05
-0.98338834;8.61E-05
-0.98318832;8.61E-05
-0.9829883;8.61E-05
-0.98278828;8.61E-05
-0.98258826;8.61E-05
-0.98238824;8.61E-05
-0.98218822;8.61E-05
-0.9819882;8.61E-05
-0.98178818;8.61E-05
-0.98158816;8.61E-05
-0.98138814;8.61E-05
-0.98118812;8.61E-05
-0.9809881;8.61E-05
-0.98078808;8.61E-05
-0.98058806;8.61E-05
-0.98038804;8.61E-05
-0.98018802;8.61E-05
-0.979988;8.61E-05
-0.97978798;8.61E-05
-0.97958796;8.61E-05
-0.97938794;8.61E-05
-0.97918792;8.61E-05
-0.9789879;8.61E-05
-0.97878788;8.61E-05
-0.97858786;8.61E-05
-0.97838784;8.61E-05
-0.97818782;8.61E-05
-0.9779878;8.61E-05
-0.97778778;8.61E-05
-0.97758776;8.61E-05
-0.97738774;8.61E-05
-0.97718772;8.61E-05
-0.9769877;8.61E-05
-0.97678768;8.61E-05
-0.97658766;8.61E-05
-0.97638764;8.61E-05
-0.97618762;8.61E-05
-0.9759876;8.61E-05
-0.97578758;8.61E-05
-0.97558756;8.61E-05
-0.97538754;8.61E-05
-0.97518752;8.61E-05
-0.9749875;8.61E-05
-0.97478748;8.61E-05
-0.97458746;8.61E-05
