X;Y
-14.99999;5.08E-06
-14.9969897;5.08E-06
-14.9939894;5.08E-06
-14.9909891;5.08E-06
-14.9879888;5.08E-06
-14.9849885;5.08E-06
-14.9819882;5.08E-06
-14.9789879;5.08E-06
-14.9759876;5.08E-06
-14.9729873;5.08E-06
-14.969987;5.08E-06
-14.9669867;5.08E-06
-14.9639864;5.08E-06
-14.9609861;5.08E-06
-14.9579858;5.08E-06
-14.9549855;5.08E-06
-14.9519852;5.08E-06
-14.9489849;5.08E-06
-14.9459846;5.08E-06
-14.9429843;5.08E-06
-14.939984;5.08E-06
-14.9369837;5.08E-06
-14.9339834;5.08E-06
-14.9309831;5.08E-06
-14.9279828;5.08E-06
-14.9249825;5.08E-06
-14.9219822;5.08E-06
-14.9189819;5.08E-06
-14.9159816;5.08E-06
-14.9129813;5.08E-06
-14.909981;5.08E-06
-14.9069807;5.08E-06
-14.9039804;5.08E-06
-14.9009801;5.08E-06
-14.8979798;5.08E-06
-14.8949795;5.08E-06
-14.8919792;5.08E-06
-14.8889789;5.08E-06
-14.8859786;5.08E-06
-14.8829783;5.08E-06
-14.879978;5.08E-06
-14.8769777;5.08E-06
-14.8739774;5.08E-06
-14.8709771;5.08E-06
-14.8679768;5.08E-06
-14.8649765;5.08E-06
-14.8619762;5.08E-06
-14.8589759;5.08E-06
-14.8559756;5.08E-06
-14.8529753;5.08E-06
-14.849975;5.08E-06
-14.8469747;5.08E-06
-14.8439744;5.08E-06
-14.8409741;5.08E-06
-14.8379738;5.08E-06
-14.8349735;5.08E-06
-14.8319732;5.08E-06
-14.8289729;5.08E-06
-14.8259726;5.08E-06
-14.8229723;5.08E-06
-14.819972;5.08E-06
-14.8169717;5.08E-06
-14.8139714;5.08E-06
-14.8109711;5.08E-06
-14.8079708;5.08E-06
-14.8049705;5.08E-06
-14.8019702;5.08E-06
-14.7989699;5.08E-06
-14.7959696;5.08E-06
-14.7929693;5.08E-06
-14.789969;5.08E-06
-14.7869687;5.08E-06
-14.7839684;5.08E-06
-14.7809681;5.08E-06
-14.7779678;5.08E-06
-14.7749675;5.08E-06
-14.7719672;5.08E-06
-14.7689669;5.08E-06
-14.7659666;5.08E-06
-14.7629663;5.08E-06
-14.759966;5.08E-06
-14.7569657;5.08E-06
-14.7539654;5.08E-06
-14.7509651;5.08E-06
-14.7479648;5.08E-06
-14.7449645;5.08E-06
-14.7419642;5.08E-06
-14.7389639;5.08E-06
-14.7359636;5.08E-06
-14.7329633;5.08E-06
-14.729963;5.08E-06
-14.7269627;5.08E-06
-14.7239624;5.08E-06
-14.7209621;5.08E-06
-14.7179618;5.08E-06
-14.7149615;5.08E-06
-14.7119612;5.08E-06
-14.7089609;5.08E-06
-14.7059606;5.08E-06
-14.7029603;5.08E-06
-14.69996;5.08E-06
-14.6969597;5.08E-06
-14.6939594;5.08E-06
-14.6909591;5.08E-06
-14.6879588;5.08E-06
-14.6849585;5.08E-06
-14.6819582;5.08E-06
-14.6789579;5.08E-06
-14.6759576;5.08E-06
-14.6729573;5.08E-06
-14.669957;5.08E-06
-14.6669567;5.08E-06
-14.6639564;5.08E-06
-14.6609561;5.08E-06
-14.6579558;5.08E-06
-14.6549555;5.08E-06
-14.6519552;5.08E-06
-14.6489549;5.08E-06
-14.6459546;5.08E-06
-14.6429543;5.08E-06
-14.639954;5.08E-06
-14.6369537;5.08E-06
-14.6339534;5.08E-06
-14.6309531;5.08E-06
-14.6279528;5.08E-06
-14.6249525;5.08E-06
-14.6219522;5.08E-06
-14.6189519;5.08E-06
-14.6159516;5.08E-06
-14.6129513;5.08E-06
-14.609951;5.08E-06
-14.6069507;5.08E-06
-14.6039504;5.08E-06
-14.6009501;5.08E-06
-14.5979498;5.08E-06
-14.5949495;5.08E-06
-14.5919492;5.08E-06
-14.5889489;5.08E-06
-14.5859486;5.08E-06
-14.5829483;5.08E-06
-14.579948;5.08E-06
-14.5769477;5.08E-06
-14.5739474;5.08E-06
-14.5709471;5.08E-06
-14.5679468;5.08E-06
-14.5649465;5.08E-06
-14.5619462;5.08E-06
-14.5589459;5.08E-06
-14.5559456;5.08E-06
-14.5529453;5.08E-06
-14.549945;5.08E-06
-14.5469447;5.08E-06
-14.5439444;5.08E-06
-14.5409441;5.08E-06
-14.5379438;5.08E-06
-14.5349435;5.08E-06
-14.5319432;5.08E-06
-14.5289429;5.08E-06
-14.5259426;5.08E-06
-14.5229423;5.08E-06
-14.519942;5.08E-06
-14.5169417;5.08E-06
-14.5139414;5.08E-06
-14.5109411;5.08E-06
-14.5079408;5.08E-06
-14.5049405;5.08E-06
-14.5019402;5.08E-06
-14.49893989;5.08E-06
-14.49593959;5.08E-06
-14.49293929;5.08E-06
-14.48993899;5.08E-06
-14.48693869;5.08E-06
-14.48393839;5.08E-06
-14.48093809;5.08E-06
-14.47793779;5.08E-06
-14.47493749;5.08E-06
-14.47193719;5.08E-06
-14.46893689;5.08E-06
-14.46593659;5.08E-06
-14.46293629;5.08E-06
-14.45993599;6.85E-06
-14.45693569;6.85E-06
-14.45393539;6.85E-06
-14.45093509;6.85E-06
-14.44793479;6.85E-06
-14.44493449;6.85E-06
-14.44193419;6.85E-06
-14.43893389;6.85E-06
-14.43593359;6.85E-06
-14.43293329;6.85E-06
-14.42993299;6.85E-06
-14.42693269;6.85E-06
-14.42393239;6.85E-06
-14.42093209;6.85E-06
-14.41793179;6.85E-06
-14.41493149;6.85E-06
-14.41193119;6.85E-06
-14.40893089;6.85E-06
-14.40593059;6.85E-06
-14.40293029;6.85E-06
-14.39992999;6.85E-06
-14.39692969;6.85E-06
-14.39392939;6.85E-06
-14.39092909;6.85E-06
-14.38792879;6.85E-06
-14.38492849;6.85E-06
-14.38192819;6.85E-06
-14.37892789;6.85E-06
-14.37592759;6.85E-06
-14.37292729;6.85E-06
-14.36992699;6.85E-06
-14.36692669;6.85E-06
-14.36392639;6.85E-06
-14.36092609;6.85E-06
-14.35792579;6.85E-06
-14.35492549;6.85E-06
