X;Y
-12.99999;8.09E-06
-12.99738974;8.09E-06
-12.99478948;8.09E-06
-12.99218922;8.09E-06
-12.98958896;8.09E-06
-12.9869887;8.09E-06
-12.98438844;8.09E-06
-12.98178818;8.09E-06
-12.97918792;8.09E-06
-12.97658766;8.09E-06
-12.9739874;8.09E-06
-12.97138714;8.09E-06
-12.96878688;8.09E-06
-12.96618662;8.09E-06
-12.96358636;8.09E-06
-12.9609861;8.09E-06
-12.95838584;8.09E-06
-12.95578558;8.09E-06
-12.95318532;8.09E-06
-12.95058506;8.09E-06
-12.9479848;8.09E-06
-12.94538454;8.09E-06
-12.94278428;8.09E-06
-12.94018402;8.09E-06
-12.93758376;8.09E-06
-12.9349835;8.09E-06
-12.93238324;8.09E-06
-12.92978298;8.09E-06
-12.92718272;8.09E-06
-12.92458246;8.09E-06
-12.9219822;8.09E-06
-12.91938194;8.09E-06
-12.91678168;8.09E-06
-12.91418142;8.09E-06
-12.91158116;8.09E-06
-12.9089809;8.09E-06
-12.90638064;8.09E-06
-12.90378038;8.09E-06
-12.90118012;8.09E-06
-12.89857986;8.09E-06
-12.8959796;8.09E-06
-12.89337934;8.09E-06
-12.89077908;8.09E-06
-12.88817882;8.09E-06
-12.88557856;8.09E-06
-12.8829783;8.09E-06
-12.88037804;8.09E-06
-12.87777778;8.09E-06
-12.87517752;8.09E-06
-12.87257726;8.09E-06
-12.869977;8.09E-06
-12.86737674;8.09E-06
-12.86477648;8.09E-06
-12.86217622;8.09E-06
-12.85957596;8.09E-06
-12.8569757;8.09E-06
-12.85437544;8.09E-06
-12.85177518;8.09E-06
-12.84917492;8.09E-06
-12.84657466;8.09E-06
-12.8439744;8.09E-06
-12.84137414;8.09E-06
-12.83877388;8.09E-06
-12.83617362;8.09E-06
-12.83357336;8.09E-06
-12.8309731;8.09E-06
-12.82837284;8.09E-06
-12.82577258;8.09E-06
-12.82317232;8.09E-06
-12.82057206;8.09E-06
-12.8179718;8.09E-06
-12.81537154;8.09E-06
-12.81277128;8.09E-06
-12.81017102;8.09E-06
-12.80757076;8.09E-06
-12.8049705;8.09E-06
-12.80237024;8.09E-06
-12.79976998;8.09E-06
-12.79716972;8.09E-06
-12.79456946;8.09E-06
-12.7919692;8.09E-06
-12.78936894;8.09E-06
-12.78676868;8.09E-06
-12.78416842;8.09E-06
-12.78156816;8.09E-06
-12.7789679;8.09E-06
-12.77636764;8.09E-06
-12.77376738;8.09E-06
-12.77116712;8.09E-06
-12.76856686;8.09E-06
-12.7659666;8.09E-06
-12.76336634;8.09E-06
-12.76076608;8.09E-06
-12.75816582;8.09E-06
-12.75556556;8.09E-06
-12.7529653;8.09E-06
-12.75036504;8.09E-06
-12.74776478;8.09E-06
-12.74516452;8.09E-06
-12.74256426;8.09E-06
-12.739964;8.09E-06
-12.73736374;8.09E-06
-12.73476348;8.09E-06
-12.73216322;8.09E-06
-12.72956296;8.09E-06
-12.7269627;8.09E-06
-12.72436244;8.09E-06
-12.72176218;8.09E-06
-12.71916192;8.09E-06
-12.71656166;8.09E-06
-12.7139614;8.09E-06
-12.71136114;8.09E-06
-12.70876088;8.09E-06
-12.70616062;8.09E-06
-12.70356036;8.09E-06
-12.7009601;8.09E-06
-12.69835984;8.09E-06
-12.69575958;8.09E-06
-12.69315932;8.09E-06
-12.69055906;8.09E-06
-12.6879588;8.09E-06
-12.68535854;8.09E-06
-12.68275828;8.09E-06
-12.68015802;8.09E-06
-12.67755776;8.09E-06
-12.6749575;8.09E-06
-12.67235724;8.09E-06
-12.66975698;8.09E-06
-12.66715672;8.09E-06
-12.66455646;8.09E-06
-12.6619562;8.09E-06
-12.65935594;8.09E-06
-12.65675568;8.09E-06
-12.65415542;8.09E-06
-12.65155516;8.09E-06
-12.6489549;8.09E-06
-12.64635464;8.09E-06
-12.64375438;8.09E-06
-12.64115412;8.09E-06
-12.63855386;8.09E-06
-12.6359536;8.09E-06
-12.63335334;8.09E-06
-12.63075308;8.09E-06
-12.62815282;8.09E-06
-12.62555256;8.09E-06
-12.6229523;8.09E-06
-12.62035204;8.09E-06
-12.61775178;8.09E-06
-12.61515152;8.09E-06
-12.61255126;8.09E-06
-12.609951;8.09E-06
-12.60735074;8.09E-06
-12.60475048;8.09E-06
-12.60215022;8.09E-06
-12.59954996;8.09E-06
-12.5969497;8.09E-06
-12.59434944;8.09E-06
-12.59174918;8.09E-06
-12.58914892;8.09E-06
-12.58654866;8.09E-06
-12.5839484;8.09E-06
-12.58134814;8.09E-06
-12.57874788;8.09E-06
-12.57614762;8.09E-06
-12.57354736;8.09E-06
-12.5709471;8.09E-06
-12.56834684;8.09E-06
-12.56574658;8.09E-06
-12.56314632;8.09E-06
-12.56054606;8.09E-06
-12.5579458;8.09E-06
-12.55534554;8.09E-06
-12.55274528;8.09E-06
-12.55014502;8.09E-06
-12.54754476;8.09E-06
-12.5449445;8.09E-06
-12.54234424;8.09E-06
-12.53974398;8.09E-06
-12.53714372;8.09E-06
-12.53454346;8.09E-06
-12.5319432;8.09E-06
-12.52934294;8.09E-06
-12.52674268;8.09E-06
-12.52414242;8.09E-06
-12.52154216;8.09E-06
-12.5189419;8.09E-06
-12.51634164;8.09E-06
-12.51374138;8.09E-06
-12.51114112;8.09E-06
-12.50854086;8.09E-06
-12.5059406;8.09E-06
-12.50334034;8.09E-06
-12.50074008;8.09E-06
-12.49813981;8.09E-06
-12.49553955;8.09E-06
-12.49293929;8.09E-06
-12.49033903;8.09E-06
-12.48773877;8.09E-06
-12.48513851;8.09E-06
-12.48253825;8.09E-06
-12.47993799;8.09E-06
