1,1,50,50,49.998340440094054316,49.996680880188101526,38.952745880094056474,38.951086320188103684,0
2,2,50,50,49.998719898042843113,49.99743979608567912,36.663896418042838832,36.662616316085674839,1
3,3,50,50,50.001015958051489463,50.002031916102986031,53.90891674705149228,53.909932705102988848,0
4,4,50,50,50.009340596780276655,50.018681193560546205,50.769926654780277886,50.779267251560547436,1
5,5,50,50,49.994439863421796133,49.988879726843592266,58.56780719942179303,58.562247062843596268,0
6,6,50,50,50.007857203028720505,50.01571440605744101,46.982064623028719552,46.989921826057440057,1
7,7,50,50,49.991526165787476543,49.983052331574960192,55.693606372787478165,55.685132538574961814,0
8,8,43.36500000000000199,55.835000000000000853,43.372468588055838268,55.849937176111673409,56.39228056805583833,68.869749156111680577,1
9,1,43.36500000000000199,55.835000000000000853,43.355207483077712993,55.815414966155429966,43.383720333077711473,55.843927816155428445,0
10,2,43.36500000000000199,55.835000000000000853,43.370426412865334953,55.845852825730673885,29.726572022865333622,42.201998435730672554,1
11,3,43.36500000000000199,55.835000000000000853,43.358605393777537529,55.822210787555071931,29.633742903777537947,42.097348297555072349,0
12,4,43.36500000000000199,55.835000000000000853,43.358083256847592679,55.821166513695189337,48.019059353847595162,60.48214261069519182,1
13,5,43.36500000000000199,55.835000000000000853,43.370554048211481302,55.846108096422952372,38.133540346211482586,50.609094394422953656,0
14,6,43.36500000000000199,55.835000000000000853,43.365278866875456742,55.835557733750910359,48.878340171875457543,61.348619038750911159,1
15,7,43.36500000000000199,55.835000000000000853,43.371976353945370874,55.848952707890745728,36.46379553494536907,48.940771888890743924,0
16,8,36.055455500000007873,60.795935499999998797,36.049921321583077827,60.784867143166138703,36.40846717558307688,61.143412997166137757,1
17,1,36.055455500000007873,60.795935499999998797,36.051348800053752086,60.787722100107480117,36.526906355053753828,61.263279655107481858,0
18,2,36.055455500000007873,60.795935499999998797,36.058462984834797282,60.80195046966958472,36.143981535834797114,60.887469020669584552,1
19,3,36.055455500000007873,60.795935499999998797,36.04740617203499653,60.779836844069976109,41.251436574034997307,65.983867246069976886,0
20,4,36.055455500000007873,60.795935499999998797,36.057218116021552134,60.799460732043087319,45.671689562021555275,70.413932178043083354,1
21,5,36.055455500000007873,60.795935499999998797,36.04642999761619393,60.777884495232363804,32.075542907616195976,56.80699740523236585,0
22,6,36.055455500000007873,60.795935499999998797,36.049624710747181666,60.784273921494353488,35.766106357747183608,60.50075556849435543,1
23,7,36.055455500000007873,60.795935499999998797,36.055801457676942334,60.796627415353860613,47.911497027676944072,72.65232298535386235,0
24,8,28.185758699150010642,64.805683316850007714,28.194959045216730686,64.824084008983447802,31.901839732216728862,68.530964695983442425,1
25,1,28.185758699150010642,64.805683316850007714,28.193161181882555155,64.82048828231509674,29.553807245882556032,66.181134346315090511,0
26,2,28.185758699150010642,64.805683316850007714,28.181917398202511293,64.798000714955009016,28.483457551202512548,65.099540867955013823,1
27,3,28.185758699150010642,64.805683316850007714,28.184273127360388145,64.802712173270762719,34.888453544360388037,71.506892590270766163,0
28,4,28.185758699150010642,64.805683316850007714,28.190338973995793026,64.814843866541565376,29.190949033995792661,65.815453926541565011,1
29,5,28.185758699150010642,64.805683316850007714,28.193033898861411757,64.820233716272809943,24.126137207861411582,60.753337025272813321,0
30,6,28.185758699150010642,64.805683316850007714,28.188641569871379033,64.811449058292737391,26.140946799871379369,62.763754288292737726,1
31,7,28.185758699150010642,64.805683316850007714,28.18147977558322026,64.797125469716434054,40.610232645583224098,77.225878339716430787,0
32,8,19.87900391994561744,67.802001960099218536,19.886181705291477329,67.816357530790938313,17.685471633291477644,65.615647458790931523,1
33,1,19.87900391994561744,67.802001960099218536,19.873974122494370675,67.791942365196732112,19.065403264494371172,66.983371507196736161,0
34,2,19.87900391994561744,67.802001960099218536,19.869775153563246306,67.783544427334476268,25.577855960563248061,73.491625234334478023,1
35,3,19.87900391994561744,67.802001960099218536,19.878165018910099349,67.800324158028175248,16.354322633910101104,64.276481773028180555,0
36,4,19.87900391994561744,67.802001960099218536,19.883574063777530228,67.811142247763044111,21.598255530777528577,69.525823714763049566,1
37,5,19.87900391994561744,67.802001960099218536,19.887893852002765271,67.819781824213507093,19.322347296002764239,67.25423526821350606,0
38,6,19.87900391994561744,67.802001960099218536,19.876699382335953459,67.797392884879883468,28.060027714335951998,75.98072121687988556,1
39,7,19.87900391994561744,67.802001960099218536,19.879941703068524816,67.803877526345033289,26.092072915068523997,74.016008738345036022,0
40,8,11.265062244161679672,69.738497733235632836,11.26321598472328489,69.734805214358843273,-0.47244758527671493198,57.99914164435884345,1
41,1,11.265062244161679672,69.738497733235632836,11.260080716636577947,69.728534678185425832,-0.95263055336342183921,57.515823408185426047,0
42,2,11.265062244161679672,69.738497733235632836,11.262553046538627655,69.733479337989521696,23.310267816538626562,81.781194107989520603,1
43,3,11.265062244161679672,69.738497733235632836,11.257363335489475986,69.723099915891225464,13.113058904489475864,71.578795484891230672,0
44,4,11.265062244161679672,69.738497733235632836,11.271759087134991972,69.751891419182257437,1.7623181421349922715,60.242450474182255959,1
45,5,11.265062244161679672,69.738497733235632836,11.274842474431190809,69.758058193774658662,12.074432432431191131,70.557648151774657208,0
46,6,11.265062244161679672,69.738497733235632836,11.270738891177794372,69.749851027267865788,13.615483364177794812,72.094595500267871557,1
47,7,11.265062244161679672,69.738497733235632836,11.257332013599553378,69.7230372721113838,24.616177893599555659,83.081883152111387858,0
48,8,2.478551078873902469,70.58534301321671478,2.4689008842925255216,70.56604262405396355,11.837347728292524351,79.934489468053968153,1
49,1,2.478551078873902469,70.58534301321671478,2.4745703679910207029,70.577381591450958354,-2.5164187320089794753,65.586392491450965281,0
50,2,2.478551078873902469,70.58534301321671478,2.4784431117846628112,70.585127079038230136,-2.9985945932153370563,65.10808937403822938,1
51,3,2.478551078873902469,70.58534301321671478,2.4820657071839735686,70.592372269836857868,-9.8026527628160256,58.307653799836856479,0
52,4,2.478551078873902469,70.58534301321671478,2.4850132856880984278,70.598267426845112027,-10.837808994311902921,57.275445146845115119,1
53,5,2.478551078873902469,70.58534301321671478,2.4854843270181050663,70.599209509505115534,3.4830940870181050784,71.596819269505118655,0
54,6,2.478551078873902469,70.58534301321671478,2.4769547382167180771,70.582150331902340668,0.096226664216718216238,68.20142225790233681,1
55,7,2.478551078873902469,70.58534301321671478,2.4704132446073394647,70.569067344683588772,15.667242924607339916,83.765897024683596328,0
56,8,-6.3432696035052131833,70.329735588646556721,-6.3335857664943615575,70.349103262668265302,-9.3293753464943609544,67.353313682668272122,1
57,1,-6.3432696035052131833,70.329735588646556721,-6.3515226106471693868,70.313229574362637209,-11.768554314647168724,64.896197870362641424,0
58,2,-6.3432696035052131833,70.329735588646556721,-6.3459674918447595005,70.32433981196746231,-7.1335362498447594248,69.536771053967456169,1
59,3,-6.3432696035052131833,70.329735588646556721,-6.3347889011937246195,70.346696993269532072,-13.909036327193724958,62.772449567269532622,0
60,4,-6.3432696035052131833,70.329735588646556721,-6.347252136904280917,70.321770521848421254,-13.003407753904280497,63.665614904848425226,1
61,5,-6.3432696035052131833,70.329735588646556721,-6.3367802139869473521,70.342714367683086607,-13.169953531986948292,63.509541049683086555,0
62,6,-6.3432696035052131833,70.329735588646556721,-6.3525945092967486261,70.311085777063482283,-6.5221014612967485036,70.141578825063476188,1
63,7,-6.3432696035052131833,70.329735588646556721,-6.3421907830552015639,70.33189322954657996,-8.0958561510552016216,68.578227861546579902,0
64,8,-15.06264147458139746,68.976091984380275335,-15.065059504072722874,68.971255925397628062,-13.965439543072722728,70.070875886397629984,1
65,1,-15.06264147458139746,68.976091984380275335,-15.068268573578453839,68.964837786386169682,-28.091060853578454726,55.942045506386165243,0
66,2,-15.06264147458139746,68.976091984380275335,-15.069555723018771332,68.96226348750552404,-23.480886857018770542,60.550932353505523054,1
67,3,-15.06264147458139746,68.976091984380275335,-15.061724445982697773,68.97792604157767471,-6.9083991139826981254,77.131251373577669028,0
68,4,-15.06264147458139746,68.976091984380275335,-15.067454045182428146,68.966466843178210411,-27.421179415182429295,56.612741473178211038,1
69,5,-15.06264147458139746,68.976091984380275335,-15.066716491347948548,68.967941950847176713,-8.5335531763479473,75.501105265847172632,0
70,6,-15.06264147458139746,68.976091984380275335,-15.054091863809018648,68.993191205925029408,-6.4177182278090185719,77.62956484192503126,1
71,7,-15.06264147458139746,68.976091984380275335,-15.068929969085026244,68.963514995373017769,-17.005613638085026906,67.026831326373013553,0
72,8,-23.543459013236969213,66.545971856624930751,-23.551324249191864624,66.53024138471513993,-20.183477465191863587,69.898088168715133861,1
73,1,-23.543459013236969213,66.545971856624930751,-23.540605214921246358,66.551679453256369356,-22.93003415892124508,67.162250509256367081,0
74,2,-23.543459013236969213,66.545971856624930751,-23.549414967368363705,66.534059948362141768,-17.715321559368362614,72.368153356362142858,1
75,3,-23.543459013236969213,66.545971856624930751,-23.542080208834583743,66.54872946542970169,-34.75869186883458184,55.332117805429703594,0
76,4,-23.543459013236969213,66.545971856624930751,-23.547242417241843526,66.53840504861518923,-16.705048199241844031,73.380599266615192278,1
77,5,-23.543459013236969213,66.545971856624930751,-23.535076832600985597,66.562736217896897983,-21.052318557600983695,69.04549449289689278,0
78,6,-23.543459013236969213,66.545971856624930751,-23.552495388686963906,66.527899105724941364,-20.256655805686964555,69.823738688724944268,1
79,7,-23.543459013236969213,66.545971856624930751,-23.543445650710161487,66.545998581678546202,-24.039985305710160901,66.049458926678539683,0
80,8,-31.653394031652204887,63.077734742821277791,-31.652955717322200258,63.078611371481287051,-27.949075330322202149,66.78249175848128516,1
81,1,-31.653394031652204887,63.077734742821277791,-31.656285649296101781,63.071951507533484005,-34.496059627296105532,60.232177529533487359,0
82,2,-31.653394031652204887,63.077734742821277791,-31.657889518256176586,63.068743769613334393,-29.22913664425617597,65.497496643613331457,1
83,3,-31.653394031652204887,63.077734742821277791,-31.658253183110101503,63.06801643990548456,-28.302407599110100733,66.42386202390548533,0
84,4,-31.653394031652204887,63.077734742821277791,-31.662473211779573745,63.059576382566540076,-33.911188083779570945,60.810861510566539323,1
85,5,-31.653394031652204887,63.077734742821277791,-31.650986555361139807,63.082549695403407952,-31.511462604361138773,63.222073646403408986,0
86,6,-31.653394031652204887,63.077734742821277791,-31.659341892579625721,63.065839020966436124,-37.730439003579625989,56.994741909966435855,1
87,7,-31.653394031652204887,63.077734742821277791,-31.650268747947546188,63.083985310230595189,-19.386532377947546024,75.347721680230591801,0
88,8,-39.26596040182879932,58.625934629131677411,-39.263009380841737084,58.631836671105801884,-39.150488129841740204,58.744357922105798764,1
89,1,-39.26596040182879932,58.625934629131677411,-39.265966515419421512,58.625922401950433027,-44.031933113419420067,53.859955803950434472,0
90,2,-39.26596040182879932,58.625934629131677411,-39.272899317853479317,58.612056797082324522,-46.853147343853478901,51.031808771082324938,1
91,3,-39.26596040182879932,58.625934629131677411,-39.271940329906442457,58.613974772976398242,-42.360739210906444896,55.525175891976395803,0
92,4,-39.26596040182879932,58.625934629131677411,-39.258242791840046948,58.641369849109182155,-33.310137982840046789,64.589474658109182315,1
93,5,-39.26596040182879932,58.625934629131677411,-39.263833315073270569,58.630188802642734913,-36.460042937073268376,61.433979180642737106,0
